'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 598',3,4,0,0,0.5,5027,217,0,0,4753,57,40000,0,40000
'Simulation 599',3,4,0,0,0.5,4910,260,0,0,4591,59,40000,0,40000
'Simulation 600',3,4,0,0,0.5,5108,247,0,0,4809,52,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.5,4991.35,242.4,0.0,0.0,4693.45,55.5,40000.0,0.0,40000.0
'Simulation 601',3,5,0,0,0.15,1465,1459,0,0,3,3,50000,0,50000
'Simulation 602',3,5,0,0,0.15,1531,1526,0,0,1,4,50000,0,50000
'Simulation 603',3,5,0,0,0.15,1474,1448,0,0,17,9,50000,0,50000
'Simulation 604',3,5,0,0,0.15,1449,1443,0,0,0,6,50000,0,50000
'Simulation 605',3,5,0,0,0.15,1452,1431,0,0,18,3,50000,0,50000
'Simulation 606',3,5,0,0,0.15,1516,1477,0,0,35,4,50000,0,50000
'Simulation 607',3,5,0,0,0.15,1498,1495,0,0,0,3,50000,0,50000
'Simulation 608',3,5,0,0,0.15,1454,1415,0,0,23,16,50000,0,50000
'Simulation 609',3,5,0,0,0.15,1461,1451,0,0,5,5,50000,0,50000
'Simulation 610',3,5,0,0,0.15,1485,1473,0,0,3,9,50000,0,50000
'Simulation 611',3,5,0,0,0.15,1442,1435,0,0,0,7,50000,0,50000
'Simulation 612',3,5,0,0,0.15,1498,1465,0,0,15,18,50000,0,50000
'Simulation 613',3,5,0,0,0.15,1488,1486,0,0,0,2,50000,0,50000
'Simulation 614',3,5,0,0,0.15,1544,1514,0,0,26,4,50000,0,50000
'Simulation 615',3,5,0,0,0.15,1559,1546,0,0,7,6,50000,0,50000
'Simulation 616',3,5,0,0,0.15,1527,1509,0,0,13,5,50000,0,50000
'Simulation 617',3,5,0,0,0.15,1499,1491,0,0,4,4,50000,0,50000
'Simulation 618',3,5,0,0,0.15,1506,1499,0,0,2,5,50000,0,50000
'Simulation 619',3,5,0,0,0.15,1520,1513,0,0,2,5,50000,0,50000
'Simulation 620',3,5,0,0,0.15,1421,1417,0,0,0,4,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.15,1489.45,1474.65,0.0,0.0,8.7,6.1,50000.0,0.0,50000.0
'Simulation 621',3,5,0,0,0.2,2010,1338,0,0,661,11,50000,0,50000
'Simulation 622',3,5,0,0,0.2,2084,1366,0,0,694,24,50000,0,50000
'Simulation 623',3,5,0,0,0.2,1921,1567,0,0,346,8,50000,0,50000
'Simulation 624',3,5,0,0,0.2,1973,1292,0,0,662,19,50000,0,50000
'Simulation 625',3,5,0,0,0.2,1989,1464,0,0,515,10,50000,0,50000
'Simulation 626',3,5,0,0,0.2,2074,1278,0,0,779,17,50000,0,50000
'Simulation 627',3,5,0,0,0.2,2001,1343,0,0,636,22,50000,0,50000
'Simulation 628',3,5,0,0,0.2,1973,1469,0,0,495,9,50000,0,50000
'Simulation 629',3,5,0,0,0.2,2032,1374,0,0,643,15,50000,0,50000
'Simulation 630',3,5,0,0,0.2,2006,1480,0,0,505,21,50000,0,50000
'Simulation 631',3,5,0,0,0.2,2040,1281,0,0,730,29,50000,0,50000
'Simulation 632',3,5,0,0,0.2,1988,1410,0,0,557,21,50000,0,50000
'Simulation 633',3,5,0,0,0.2,1994,1261,0,0,724,9,50000,0,50000
'Simulation 634',3,5,0,0,0.2,2063,1210,0,0,830,23,50000,0,50000
'Simulation 635',3,5,0,0,0.2,2019,1293,0,0,711,15,50000,0,50000
'Simulation 636',3,5,0,0,0.2,1981,1383,0,0,576,22,50000,0,50000
'Simulation 637',3,5,0,0,0.2,2020,1464,0,0,543,13,50000,0,50000
'Simulation 638',3,5,0,0,0.2,2001,1503,0,0,478,20,50000,0,50000
'Simulation 639',3,5,0,0,0.2,2023,1484,0,0,514,25,50000,0,50000
'Simulation 640',3,5,0,0,0.2,2054,1345,0,0,695,14,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.2,2012.3,1380.25,0.0,0.0,614.7,17.35,50000.0,0.0,50000.0
'Simulation 641',3,5,0,0,0.5,5042,352,0,0,4640,50,50000,0,50000
'Simulation 642',3,5,0,0,0.5,4996,326,0,0,4623,47,50000,0,50000
'Simulation 643',3,5,0,0,0.5,4989,376,0,0,4554,59,50000,0,50000
'Simulation 644',3,5,0,0,0.5,4944,425,0,0,4477,42,50000,0,50000
'Simulation 645',3,5,0,0,0.5,4910,346,0,0,4515,49,50000,0,50000
'Simulation 646',3,5,0,0,0.5,5001,463,0,0,4486,52,50000,0,50000
'Simulation 647',3,5,0,0,0.5,4955,372,0,0,4533,50,50000,0,50000
'Simulation 648',3,5,0,0,0.5,5029,384,0,0,4584,61,50000,0,50000
'Simulation 649',3,5,0,0,0.5,4994,349,0,0,4589,56,50000,0,50000
'Simulation 650',3,5,0,0,0.5,5056,369,0,0,4635,52,50000,0,50000
'Simulation 651',3,5,0,0,0.5,4920,467,0,0,4405,48,50000,0,50000
'Simulation 652',3,5,0,0,0.5,4988,387,0,0,4546,55,50000,0,50000
'Simulation 653',3,5,0,0,0.5,5076,386,0,0,4636,54,50000,0,50000
'Simulation 654',3,5,0,0,0.5,4966,398,0,0,4513,55,50000,0,50000
'Simulation 655',3,5,0,0,0.5,4961,390,0,0,4524,47,50000,0,50000
'Simulation 656',3,5,0,0,0.5,5033,455,0,0,4530,48,50000,0,50000
'Simulation 657',3,5,0,0,0.5,5056,369,0,0,4635,52,50000,0,50000
'Simulation 658',3,5,0,0,0.5,5070,449,0,0,4563,58,50000,0,50000
'Simulation 659',3,5,0,0,0.5,4958,345,0,0,4560,53,50000,0,50000
'Simulation 660',3,5,0,0,0.5,5036,384,0,0,4594,58,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.5,4999.0,389.6,0.0,0.0,4557.1,52.3,50000.0,0.0,50000.0
'Simulation 661',3,6,0,0,0.15,1536,1531,0,0,0,5,60000,0,60000
'Simulation 662',3,6,0,0,0.15,1440,1434,0,0,0,6,60000,0,60000
'Simulation 663',3,6,0,0,0.15,1508,1502,0,0,0,6,60000,0,60000
'Simulation 664',3,6,0,0,0.15,1516,1513,0,0,0,3,60000,0,60000
'Simulation 665',3,6,0,0,0.15,1515,1509,0,0,0,6,60000,0,60000
'Simulation 666',3,6,0,0,0.15,1511,1506,0,0,0,5,60000,0,60000
'Simulation 667',3,6,0,0,0.15,1452,1449,0,0,0,3,60000,0,60000
'Simulation 668',3,6,0,0,0.15,1506,1500,0,0,0,6,60000,0,60000
'Simulation 669',3,6,0,0,0.15,1453,1451,0,0,0,2,60000,0,60000
'Simulation 670',3,6,0,0,0.15,1455,1451,0,0,0,4,60000,0,60000
'Simulation 671',3,6,0,0,0.15,1445,1438,0,0,0,7,60000,0,60000
'Simulation 672',3,6,0,0,0.15,1469,1463,0,0,0,6,60000,0,60000
'Simulation 673',3,6,0,0,0.15,1513,1509,0,0,0,4,60000,0,60000
'Simulation 674',3,6,0,0,0.15,1500,1498,0,0,0,2,60000,0,60000
'Simulation 675',3,6,0,0,0.15,1494,1490,0,0,0,4,60000,0,60000
'Simulation 676',3,6,0,0,0.15,1497,1493,0,0,1,3,60000,0,60000
'Simulation 677',3,6,0,0,0.15,1448,1446,0,0,0,2,60000,0,60000
'Simulation 678',3,6,0,0,0.15,1504,1502,0,0,0,2,60000,0,60000
'Simulation 679',3,6,0,0,0.15,1524,1514,0,0,1,9,60000,0,60000
'Simulation 680',3,6,0,0,0.15,1481,1476,0,0,0,5,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.15,1488.35,1483.75,0.0,0.0,0.1,4.5,60000.0,0.0,60000.0
'Simulation 681',3,6,0,0,0.2,2021,1979,0,0,31,11,60000,0,60000
'Simulation 682',3,6,0,0,0.2,2032,2005,0,0,19,8,60000,0,60000
'Simulation 683',3,6,0,0,0.2,2015,1959,0,0,44,12,60000,0,60000
'Simulation 684',3,6,0,0,0.2,2019,2007,0,0,10,2,60000,0,60000
'Simulation 685',3,6,0,0,0.2,2019,1958,0,0,38,23,60000,0,60000
'Simulation 686',3,6,0,0,0.2,1959,1939,0,0,3,17,60000,0,60000
'Simulation 687',3,6,0,0,0.2,1951,1948,0,0,2,1,60000,0,60000
'Simulation 688',3,6,0,0,0.2,2073,2002,0,0,61,10,60000,0,60000
'Simulation 689',3,6,0,0,0.2,2000,1840,0,0,151,9,60000,0,60000
'Simulation 690',3,6,0,0,0.2,1952,1904,0,0,45,3,60000,0,60000
'Simulation 691',3,6,0,0,0.2,2023,1985,0,0,22,16,60000,0,60000
'Simulation 692',3,6,0,0,0.2,2031,1949,0,0,69,13,60000,0,60000
'Simulation 693',3,6,0,0,0.2,2030,2011,0,0,11,8,60000,0,60000
'Simulation 694',3,6,0,0,0.2,1982,1979,0,0,0,3,60000,0,60000
'Simulation 695',3,6,0,0,0.2,2025,1903,0,0,110,12,60000,0,60000
'Simulation 696',3,6,0,0,0.2,1988,1975,0,0,9,4,60000,0,60000
'Simulation 697',3,6,0,0,0.2,2003,1942,0,0,48,13,60000,0,60000
'Simulation 698',3,6,0,0,0.2,1991,1952,0,0,34,5,60000,0,60000
'Simulation 699',3,6,0,0,0.2,2071,2000,0,0,51,20,60000,0,60000
'Simulation 700',3,6,0,0,0.2,1965,1939,0,0,16,10,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.2,2007.5,1958.8,0.0,0.0,38.7,10.0,60000.0,0.0,60000.0
'Simulation 701',3,6,0,0,0.5,4924,580,0,0,4301,43,60000,0,60000
'Simulation 702',3,6,0,0,0.5,5036,558,0,0,4415,63,60000,0,60000
'Simulation 703',3,6,0,0,0.5,5051,561,0,0,4436,54,60000,0,60000
'Simulation 704',3,6,0,0,0.5,5046,579,0,0,4419,48,60000,0,60000
'Simulation 705',3,6,0,0,0.5,4884,625,0,0,4197,62,60000,0,60000
'Simulation 706',3,6,0,0,0.5,5091,556,0,0,4484,51,60000,0,60000
'Simulation 707',3,6,0,0,0.5,5001,613,0,0,4340,48,60000,0,60000
'Simulation 708',3,6,0,0,0.5,4992,626,0,0,4312,54,60000,0,60000
'Simulation 709',3,6,0,0,0.5,4948,671,0,0,4220,57,60000,0,60000
'Simulation 710',3,6,0,0,0.5,5136,551,0,0,4529,56,60000,0,60000
'Simulation 711',3,6,0,0,0.5,5011,522,0,0,4443,46,60000,0,60000
'Simulation 712',3,6,0,0,0.5,5039,594,0,0,4394,51,60000,0,60000
'Simulation 713',3,6,0,0,0.5,4946,561,0,0,4328,57,60000,0,60000
'Simulation 714',3,6,0,0,0.5,5056,695,0,0,4304,57,60000,0,60000
'Simulation 715',3,6,0,0,0.5,5038,567,0,0,4412,59,60000,0,60000
'Simulation 716',3,6,0,0,0.5,4952,522,0,0,4379,51,60000,0,60000
'Simulation 717',3,6,0,0,0.5,5062,552,0,0,4462,48,60000,0,60000
'Simulation 718',3,6,0,0,0.5,5081,668,0,0,4356,57,60000,0,60000
'Simulation 719',3,6,0,0,0.5,5036,578,0,0,4398,60,60000,0,60000
'Simulation 720',3,6,0,0,0.5,5040,595,0,0,4380,65,60000,0,60000
'AveragedSim',3,6.0,0.0,0.0,0.5,5018.5,588.7,0.0,0.0,4375.45,54.35,60000.0,0.0,60000.0
