'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 308',1,4,1,0,0.65,3280,183,38,0,2985,74,20000,27000,47000
'Simulation 309',1,4,1,0,0.65,3285,247,41,0,2923,74,20000,26800,46800
'Simulation 310',1,4,1,0,0.65,3337,185,35,0,3046,71,20000,27000,47000
'Simulation 311',1,4,1,0,0.65,3309,204,46,0,2989,70,20000,27450,47450
'Simulation 312',1,4,1,0,0.65,3278,204,60,0,2944,70,20000,27000,47000
'Simulation 313',1,4,1,0,0.65,3267,194,37,0,2960,76,20000,27300,47300
'Simulation 314',1,4,1,0,0.65,3216,235,45,0,2869,67,20000,26100,46100
'Simulation 315',1,4,1,0,0.65,3251,158,44,0,2980,69,20000,26850,46850
'Simulation 316',1,4,1,0,0.65,3276,177,50,0,2977,72,20000,27550,47550
'Simulation 317',1,4,1,0,0.65,3279,178,41,0,2990,70,20000,28200,48200
'Simulation 318',1,4,1,0,0.65,3293,171,35,0,3008,79,20000,26550,46550
'Simulation 319',1,4,1,0,0.65,3211,152,54,0,2937,68,20000,27150,47150
'Simulation 320',1,4,1,0,0.65,3265,160,46,0,2981,78,20000,27500,47500
'Simulation 321',1,4,1,0,0.65,3208,204,42,0,2887,75,20000,27650,47650
'Simulation 322',1,4,1,0,0.65,3220,190,43,0,2914,73,20000,26050,46050
'Simulation 323',1,4,1,0,0.65,3205,216,46,0,2875,68,20000,27050,47050
'Simulation 324',1,4,1,0,0.65,3329,210,44,0,3005,70,20000,27500,47500
'Simulation 325',1,4,1,0,0.65,3237,186,39,0,2943,69,20000,27100,47100
'AveragedSim',1,4.0,1.0,0.0,0.65,3266.76,187.64,43.12,0.0,2964.48,71.52,20000.0,27076.0,47076.0
'Simulation 326',1,4,1,0,0.7,3576,173,36,0,3290,77,20000,27650,47650
'Simulation 327',1,4,1,0,0.7,3478,200,46,0,3161,71,20000,27950,47950
'Simulation 328',1,4,1,0,0.7,3480,167,48,0,3184,81,20000,27950,47950
'Simulation 329',1,4,1,0,0.7,3532,157,30,0,3270,75,20000,27500,47500
'Simulation 330',1,4,1,0,0.7,3470,193,36,0,3159,82,20000,27450,47450
'Simulation 331',1,4,1,0,0.7,3486,171,39,0,3198,78,20000,27450,47450
'Simulation 332',1,4,1,0,0.7,3474,164,45,0,3183,82,20000,27700,47700
'Simulation 333',1,4,1,0,0.7,3481,166,37,0,3200,78,20000,27400,47400
'Simulation 334',1,4,1,0,0.7,3517,157,35,0,3241,84,20000,27050,47050
'Simulation 335',1,4,1,0,0.7,3480,167,48,0,3184,81,20000,27950,47950
'Simulation 336',1,4,1,0,0.7,3568,165,53,0,3279,71,20000,27950,47950
'Simulation 337',1,4,1,0,0.7,3494,174,37,0,3205,78,20000,27000,47000
'Simulation 338',1,4,1,0,0.7,3495,163,37,0,3207,88,20000,27850,47850
'Simulation 339',1,4,1,0,0.7,3482,167,40,0,3209,66,20000,27950,47950
'Simulation 340',1,4,1,0,0.7,3468,178,40,0,3175,75,20000,27500,47500
'Simulation 341',1,4,1,0,0.7,3501,174,42,0,3210,75,20000,28600,48600
'Simulation 342',1,4,1,0,0.7,3432,170,43,0,3147,72,20000,27650,47650
'Simulation 343',1,4,1,0,0.7,3526,161,31,0,3255,79,20000,27400,47400
'Simulation 344',1,4,1,0,0.7,3483,171,32,0,3202,78,20000,27900,47900
'Simulation 345',1,4,1,0,0.7,3551,170,38,0,3260,83,20000,27250,47250
'Simulation 346',1,4,1,0,0.7,3493,168,51,0,3212,62,20000,27650,47650
'Simulation 347',1,4,1,0,0.7,3448,170,39,0,3165,74,20000,28250,48250
'Simulation 348',1,4,1,0,0.7,3541,204,46,0,3216,75,20000,28650,48650
'Simulation 349',1,4,1,0,0.7,3448,153,29,0,3186,80,20000,28250,48250
'Simulation 350',1,4,1,0,0.7,3480,183,44,0,3178,75,20000,28450,48450
'AveragedSim',1,4.0,1.0,0.0,0.7,3495.36,171.44,40.08,0.0,3207.04,76.8,20000.0,27774.0,47774.0
'Simulation 351',1,4,1,0,0.75,3735,174,38,0,3447,76,20000,28600,48600
'Simulation 352',1,4,1,0,0.75,3733,152,46,0,3448,87,20000,28300,48300
'Simulation 353',1,4,1,0,0.75,3740,178,46,0,3438,78,20000,27950,47950
'Simulation 354',1,4,1,0,0.75,3690,178,43,0,3389,80,20000,28150,48150
'Simulation 355',1,4,1,0,0.75,3781,146,31,0,3518,86,20000,27300,47300
'Simulation 356',1,4,1,0,0.75,3746,146,38,0,3472,90,20000,28200,48200
'Simulation 357',1,4,1,0,0.75,3754,151,46,0,3472,85,20000,29550,49550
'Simulation 358',1,4,1,0,0.75,3769,164,35,0,3483,87,20000,28250,48250
'Simulation 359',1,4,1,0,0.75,3724,146,30,0,3469,79,20000,28700,48700
'Simulation 360',1,4,1,0,0.75,3721,172,39,0,3430,80,20000,27700,47700
'Simulation 361',1,4,1,0,0.75,3718,198,41,0,3401,78,20000,27050,47050
'Simulation 362',1,4,1,0,0.75,3763,223,39,0,3413,88,20000,28600,48600
'Simulation 363',1,4,1,0,0.75,3731,174,23,0,3455,79,20000,28750,48750
'Simulation 364',1,4,1,0,0.75,3767,170,43,0,3479,75,20000,28400,48400
'Simulation 365',1,4,1,0,0.75,3758,178,31,0,3467,82,20000,29650,49650
'Simulation 366',1,4,1,0,0.75,3722,147,36,0,3455,84,20000,28250,48250
'Simulation 367',1,4,1,0,0.75,3760,161,37,0,3476,86,20000,28900,48900
'Simulation 368',1,4,1,0,0.75,3706,191,43,0,3396,76,20000,28650,48650
'Simulation 369',1,4,1,0,0.75,3760,141,35,0,3509,75,20000,28000,48000
'Simulation 370',1,4,1,0,0.75,3741,181,40,0,3443,77,20000,29850,49850
'Simulation 371',1,4,1,0,0.75,3766,154,43,0,3493,76,20000,29700,49700
'Simulation 372',1,4,1,0,0.75,3708,184,37,0,3401,86,20000,29150,49150
'Simulation 373',1,4,1,0,0.75,3749,162,39,0,3468,80,20000,28950,48950
'Simulation 374',1,4,1,0,0.75,3770,153,33,0,3502,82,20000,28800,48800
'Simulation 375',1,4,1,0,0.75,3768,163,40,0,3484,81,20000,28800,48800
'AveragedSim',1,4.0,1.0,0.0,0.75,3743.2,167.48,38.08,0.0,3456.32,81.32,20000.0,28568.0,48568.0
'Simulation 376',1,4,1,0,0.8,4008,145,28,0,3745,90,20000,28700,48700
'Simulation 377',1,4,1,0,0.8,4026,133,31,0,3773,89,20000,29250,49250
'Simulation 378',1,4,1,0,0.8,4043,151,31,0,3768,93,20000,31400,51400
'Simulation 379',1,4,1,0,0.8,4026,191,29,0,3715,91,20000,29500,49500
'Simulation 380',1,4,1,0,0.8,3980,161,30,0,3708,81,20000,30300,50300
'Simulation 381',1,4,1,0,0.8,4018,147,39,0,3751,81,20000,30900,50900
'Simulation 382',1,4,1,0,0.8,3969,163,39,0,3681,86,20000,29500,49500
'Simulation 383',1,4,1,0,0.8,4011,150,36,0,3747,78,20000,29550,49550
'Simulation 384',1,4,1,0,0.8,3995,169,30,0,3707,89,20000,29450,49450
'Simulation 385',1,4,1,0,0.8,3983,154,32,0,3705,92,20000,29900,49900
'Simulation 386',1,4,1,0,0.8,3978,155,52,0,3688,83,20000,29350,49350
'Simulation 387',1,4,1,0,0.8,3987,144,31,0,3713,99,20000,31850,51850
'Simulation 388',1,4,1,0,0.8,4053,165,43,0,3752,93,20000,30050,50050
'Simulation 389',1,4,1,0,0.8,4011,180,32,0,3709,90,20000,29500,49500
'Simulation 390',1,4,1,0,0.8,3979,153,27,0,3715,84,20000,29650,49650
'Simulation 391',1,4,1,0,0.8,4044,143,33,0,3777,91,20000,30500,50500
'Simulation 392',1,4,1,0,0.8,4005,158,38,0,3720,89,20000,30700,50700
'Simulation 393',1,4,1,0,0.8,3995,150,36,0,3721,88,20000,29600,49600
'Simulation 394',1,4,1,0,0.8,3983,146,35,0,3712,90,20000,29350,49350
'Simulation 395',1,4,1,0,0.8,3957,153,30,0,3688,86,20000,29900,49900
'Simulation 396',1,4,1,0,0.8,4013,158,40,0,3719,96,20000,29000,49000
'Simulation 397',1,4,1,0,0.8,4000,174,43,0,3701,82,20000,29950,49950
'Simulation 398',1,4,1,0,0.8,3962,176,42,0,3657,87,20000,29700,49700
'Simulation 399',1,4,1,0,0.8,4037,159,38,0,3753,87,20000,30350,50350
'Simulation 400',1,4,1,0,0.8,3991,168,43,0,3699,81,20000,30150,50150
'AveragedSim',1,4.0,1.0,0.0,0.8,4002.16,157.84,35.52,0.0,3720.96,87.84,20000.0,29922.0,49922.0
'Simulation 401',1,4,1,0,0.85,4281,158,33,0,3997,93,20000,31250,51250
'Simulation 402',1,4,1,0,0.85,4226,167,37,0,3924,98,20000,30550,50550
'Simulation 403',1,4,1,0,0.85,4301,142,40,0,4027,92,20000,32150,52150
'Simulation 404',1,4,1,0,0.85,4232,142,32,0,3961,97,20000,31600,51600
'Simulation 405',1,4,1,0,0.85,4234,162,38,0,3945,89,20000,30000,50000
'Simulation 406',1,4,1,0,0.85,4233,162,40,0,3930,101,20000,29600,49600
'Simulation 407',1,4,1,0,0.85,4274,164,38,0,3987,85,20000,31050,51050
'Simulation 408',1,4,1,0,0.85,4244,146,39,0,3963,96,20000,31700,51700
'Simulation 409',1,4,1,0,0.85,4264,171,41,0,3959,93,20000,31400,51400
'Simulation 410',1,4,1,0,0.85,4245,142,40,0,3974,89,20000,30650,50650
'Simulation 411',1,4,1,0,0.85,4208,163,41,0,3914,90,20000,30900,50900
'Simulation 412',1,4,1,0,0.85,4286,143,35,0,4022,86,20000,31200,51200
'Simulation 413',1,4,1,0,0.85,4290,169,41,0,3982,98,20000,30550,50550
'Simulation 414',1,4,1,0,0.85,4303,147,37,0,4025,94,20000,30700,50700
'Simulation 415',1,4,1,0,0.85,4272,132,25,0,4024,91,20000,30400,50400
'Simulation 416',1,4,1,0,0.85,4255,164,40,0,3958,93,20000,32100,52100
'Simulation 417',1,4,1,0,0.85,4262,173,38,0,3955,96,20000,29600,49600
'Simulation 418',1,4,1,0,0.85,4262,144,27,0,4000,91,20000,30700,50700
'Simulation 419',1,4,1,0,0.85,4228,143,40,0,3949,96,20000,30950,50950
'Simulation 420',1,4,1,0,0.85,4238,155,51,0,3944,88,20000,30050,50050
'Simulation 421',1,4,1,0,0.85,4285,146,29,0,4023,87,20000,31200,51200
'Simulation 422',1,4,1,0,0.85,4266,174,57,0,3943,92,20000,31650,51650
'Simulation 423',1,4,1,0,0.85,4264,141,31,0,4000,92,20000,31550,51550
'Simulation 424',1,4,1,0,0.85,4228,130,31,0,3973,94,20000,31150,51150
'Simulation 425',1,4,1,0,0.85,4255,162,40,0,3960,93,20000,30400,50400
'AveragedSim',1,4.0,1.0,0.0,0.85,4257.44,153.68,37.64,0.0,3973.56,92.56,20000.0,30922.0,50922.0
'Simulation 426',1,4,1,0,0.9,4516,150,37,0,4227,102,20000,32000,52000
'Simulation 427',1,4,1,0,0.9,4521,148,34,0,4239,100,20000,31750,51750
'Simulation 428',1,4,1,0,0.9,4503,135,32,0,4240,96,20000,31400,51400
'Simulation 429',1,4,1,0,0.9,4509,168,39,0,4211,91,20000,31850,51850
'Simulation 430',1,4,1,0,0.9,4495,130,34,0,4232,99,20000,31400,51400
'Simulation 431',1,4,1,0,0.9,4488,147,36,0,4213,92,20000,31050,51050
'Simulation 432',1,4,1,0,0.9,4519,176,45,0,4199,99,20000,31450,51450
'Simulation 433',1,4,1,0,0.9,4491,157,29,0,4208,97,20000,31000,51000
'Simulation 434',1,4,1,0,0.9,4505,121,32,0,4250,102,20000,30800,50800
'Simulation 435',1,4,1,0,0.9,4514,130,35,0,4248,101,20000,32700,52700
'Simulation 436',1,4,1,0,0.9,4503,169,27,0,4210,97,20000,30550,50550
'Simulation 437',1,4,1,0,0.9,4507,131,36,0,4249,91,20000,31550,51550
'Simulation 438',1,4,1,0,0.9,4505,147,38,0,4233,87,20000,31350,51350
'Simulation 439',1,4,1,0,0.9,4496,133,33,0,4233,97,20000,31400,51400
'Simulation 440',1,4,1,0,0.9,4501,136,28,0,4241,96,20000,31050,51050
'Simulation 441',1,4,1,0,0.9,4471,142,32,0,4197,100,20000,32150,52150
'Simulation 442',1,4,1,0,0.9,4517,125,33,0,4256,103,20000,31600,51600
'Simulation 443',1,4,1,0,0.9,4536,140,35,0,4265,96,20000,30350,50350
'Simulation 444',1,4,1,0,0.9,4501,148,35,0,4222,96,20000,31750,51750
'Simulation 445',1,4,1,0,0.9,4467,144,24,0,4203,96,20000,31100,51100
'Simulation 446',1,4,1,0,0.9,4528,136,29,0,4263,100,20000,32300,52300
'Simulation 447',1,4,1,0,0.9,4484,170,49,0,4161,104,20000,31650,51650
'Simulation 448',1,4,1,0,0.9,4499,141,46,0,4216,96,20000,32000,52000
'Simulation 449',1,4,1,0,0.9,4527,162,35,0,4230,100,20000,31950,51950
'Simulation 450',1,4,1,0,0.9,4509,97,21,0,4291,100,20000,31950,51950
'AveragedSim',1,4.0,1.0,0.0,0.9,4504.48,143.32,34.16,0.0,4229.48,97.52,20000.0,31524.0,51524.0
'Simulation 451',1,4,1,0,0.95,4748,121,39,0,4484,104,20000,33100,53100
'Simulation 452',1,4,1,0,0.95,4746,122,24,0,4496,104,20000,32600,52600
'Simulation 453',1,4,1,0,0.95,4740,122,27,0,4488,103,20000,32800,52800
'Simulation 454',1,4,1,0,0.95,4773,160,30,0,4478,105,20000,33250,53250
'Simulation 455',1,4,1,0,0.95,4754,143,26,0,4485,100,20000,31200,51200
'Simulation 456',1,4,1,0,0.95,4741,140,24,0,4472,105,20000,32150,52150
'Simulation 457',1,4,1,0,0.95,4759,155,30,0,4465,109,20000,32250,52250
'Simulation 458',1,4,1,0,0.95,4767,151,37,0,4474,105,20000,33400,53400
'Simulation 459',1,4,1,0,0.95,4762,143,43,0,4472,104,20000,32850,52850
'Simulation 460',1,4,1,0,0.95,4772,139,36,0,4491,106,20000,33800,53800
'Simulation 461',1,4,1,0,0.95,4754,159,31,0,4461,103,20000,32550,52550
'Simulation 462',1,4,1,0,0.95,4759,127,24,0,4505,103,20000,32750,52750
'Simulation 463',1,4,1,0,0.95,4746,145,40,0,4460,101,20000,32550,52550
'Simulation 464',1,4,1,0,0.95,4766,172,30,0,4462,102,20000,31750,51750
'Simulation 465',1,4,1,0,0.95,4754,111,31,0,4513,99,20000,32200,52200
'Simulation 466',1,4,1,0,0.95,4748,137,25,0,4486,100,20000,32100,52100
'Simulation 467',1,4,1,0,0.95,4758,146,33,0,4473,106,20000,32250,52250
'Simulation 468',1,4,1,0,0.95,4746,145,40,0,4460,101,20000,32550,52550
'Simulation 469',1,4,1,0,0.95,4738,146,44,0,4449,99,20000,33150,53150
'Simulation 470',1,4,1,0,0.95,4730,174,30,0,4423,103,20000,33700,53700
'Simulation 471',1,4,1,0,0.95,4759,137,31,0,4489,102,20000,32200,52200
'Simulation 472',1,4,1,0,0.95,4786,120,35,0,4535,96,20000,33700,53700
'Simulation 473',1,4,1,0,0.95,4760,166,34,0,4457,103,20000,31750,51750
'Simulation 474',1,4,1,0,0.95,4776,121,31,0,4519,105,20000,32350,52350
'Simulation 475',1,4,1,0,0.95,4750,124,28,0,4494,104,20000,32600,52600
'AveragedSim',1,4.0,1.0,0.0,0.95,4755.68,141.04,32.12,0.0,4479.64,102.88,20000.0,32622.0,52622.0
'Simulation 476',1,4,1,0,1.0,5000,129,34,0,4729,108,20000,34950,54950
'Simulation 477',1,4,1,0,1.0,5000,128,33,0,4731,108,20000,34500,54500
'Simulation 478',1,4,1,0,1.0,5000,168,34,0,4690,108,20000,32950,52950
'Simulation 479',1,4,1,0,1.0,5000,120,31,0,4740,109,20000,33150,53150
'Simulation 480',1,4,1,0,1.0,5000,161,30,0,4702,107,20000,33150,53150
'Simulation 481',1,4,1,0,1.0,5000,150,38,0,4706,106,20000,32750,52750
'Simulation 482',1,4,1,0,1.0,5000,119,22,0,4752,107,20000,32300,52300
'Simulation 483',1,4,1,0,1.0,5000,130,37,0,4723,110,20000,33800,53800
'Simulation 484',1,4,1,0,1.0,5000,135,19,0,4739,107,20000,32700,52700
'Simulation 485',1,4,1,0,1.0,5000,117,32,0,4745,106,20000,34250,54250
'Simulation 486',1,4,1,0,1.0,5000,137,24,0,4732,107,20000,34000,54000
'Simulation 487',1,4,1,0,1.0,5000,142,30,0,4720,108,20000,33300,53300
'Simulation 488',1,4,1,0,1.0,5000,138,36,0,4719,107,20000,33800,53800
'Simulation 489',1,4,1,0,1.0,5000,117,28,0,4744,111,20000,32850,52850
'Simulation 490',1,4,1,0,1.0,5000,120,35,0,4737,108,20000,33850,53850
'Simulation 491',1,4,1,0,1.0,5000,138,18,0,4733,111,20000,33950,53950
'Simulation 492',1,4,1,0,1.0,5000,165,31,0,4694,110,20000,33050,53050
'Simulation 493',1,4,1,0,1.0,5000,141,36,0,4715,108,20000,33450,53450
'Simulation 494',1,4,1,0,1.0,5000,123,17,0,4753,107,20000,33600,53600
'Simulation 495',1,4,1,0,1.0,5000,122,31,0,4736,111,20000,33400,53400
'Simulation 496',1,4,1,0,1.0,5000,138,26,0,4730,106,20000,33200,53200
'Simulation 497',1,4,1,0,1.0,5000,106,26,0,4761,107,20000,32200,52200
'Simulation 498',1,4,1,0,1.0,5000,123,28,0,4740,109,20000,33950,53950
'Simulation 499',1,4,1,0,1.0,5000,142,29,0,4721,108,20000,33300,53300
'Simulation 500',1,4,1,0,1.0,5000,143,32,0,4715,110,20000,33350,53350
'AveragedSim',1,4.0,1.0,0.0,1.0,5000.0,134.08,29.48,0.0,4728.28,108.16,20000.0,33430.0,53430.0
