'Simulation','Policy','nPublic','nPrivate','nCar','PatientProb','nPatient','nPublicSaved','nPrivateSaved','nCarSaved','nTotalSaved','nDead','nAlive','PublicCost','PrivateCost','TotalCost'
'Simulation 286',1,4,1,20,0.75,3727,339,94,2678,3111,588,28,20000,10150,30150
'Simulation 287',1,4,1,20,0.75,3705,339,77,2653,3069,596,40,20000,10050,30050
'Simulation 288',1,4,1,20,0.75,3720,369,80,2674,3123,559,38,20000,10250,30250
'Simulation 289',1,4,1,20,0.75,3744,337,94,2698,3129,581,34,20000,10200,30200
'Simulation 290',1,4,1,20,0.75,3764,325,76,2710,3111,611,42,20000,10050,30050
'Simulation 291',1,4,1,20,0.75,3758,338,81,2709,3128,596,34,20000,9850,29850
'Simulation 292',1,4,1,20,0.75,3738,326,101,2671,3098,601,39,20000,10600,30600
'Simulation 293',1,4,1,20,0.75,3730,376,104,2661,3141,556,33,20000,10650,30650
'Simulation 294',1,4,1,20,0.75,3770,376,90,2702,3168,564,38,20000,10200,30200
'Simulation 295',1,4,1,20,0.75,3766,345,85,2695,3125,601,40,20000,10200,30200
'Simulation 296',1,4,1,20,0.75,3765,362,86,2728,3176,552,37,20000,9950,29950
'Simulation 297',1,4,1,20,0.75,3769,408,96,2735,3239,487,43,20000,9900,29900
'Simulation 298',1,4,1,20,0.75,3762,355,93,2680,3128,591,43,20000,10700,30700
'Simulation 299',1,4,1,20,0.75,3769,432,89,2703,3224,512,33,20000,9800,29800
'Simulation 300',1,4,1,20,0.75,3778,382,101,2773,3256,489,33,20000,9800,29800
'AveragedSim',1,4.0,1.0,20.0,0.75,3749.05,359.2,89.25,2699.5,3147.95,563.65,37.45,20000.0,10142.5,30142.5
'Simulation 301',1,4,1,20,0.8,3987,365,86,2905,3356,596,35,20000,10750,30750
'Simulation 302',1,4,1,20,0.8,4040,279,71,2911,3261,746,33,20000,10900,30900
'Simulation 303',1,4,1,20,0.8,3978,369,101,2873,3343,596,39,20000,10850,30850
'Simulation 304',1,4,1,20,0.8,4015,358,93,2925,3376,596,43,20000,10450,30450
'Simulation 305',1,4,1,20,0.8,3984,341,77,2818,3236,702,46,20000,11450,31450
'Simulation 306',1,4,1,20,0.8,4025,335,73,2853,3261,720,44,20000,10850,30850
'Simulation 307',1,4,1,20,0.8,3974,326,74,2832,3232,703,39,20000,10800,30800
'Simulation 308',1,4,1,20,0.8,4010,319,91,2869,3279,688,43,20000,10850,30850
'Simulation 309',1,4,1,20,0.8,4023,354,99,2909,3362,623,38,20000,11050,31050
'Simulation 310',1,4,1,20,0.8,3962,331,83,2868,3282,639,41,20000,10450,30450
'Simulation 311',1,4,1,20,0.8,3961,391,108,2888,3387,527,47,20000,10650,30650
'Simulation 312',1,4,1,20,0.8,4020,306,84,2872,3262,718,40,20000,11450,31450
'Simulation 313',1,4,1,20,0.8,3956,302,79,2828,3209,706,41,20000,10600,30600
'Simulation 314',1,4,1,20,0.8,3990,315,83,2893,3291,659,40,20000,11050,31050
'Simulation 315',1,4,1,20,0.8,4040,358,79,2923,3360,641,39,20000,10750,30750
'Simulation 316',1,4,1,20,0.8,4007,296,87,2866,3249,716,42,20000,11200,31200
'Simulation 317',1,4,1,20,0.8,4016,289,76,2867,3232,741,43,20000,11000,31000
'Simulation 318',1,4,1,20,0.8,3971,353,80,2878,3311,628,32,20000,10500,30500
'Simulation 319',1,4,1,20,0.8,4016,310,74,2870,3254,712,50,20000,11100,31100
'Simulation 320',1,4,1,20,0.8,4031,314,74,2873,3261,737,33,20000,11250,31250
'AveragedSim',1,4.0,1.0,20.0,0.8,4000.3,330.55,83.6,2876.05,3290.2,669.7,40.4,20000.0,10897.5,30897.5
'Simulation 321',1,4,1,20,0.85,4238,273,78,3093,3444,757,37,20000,10850,30850
'Simulation 322',1,4,1,20,0.85,4271,286,86,3047,3419,809,43,20000,12000,32000
'Simulation 323',1,4,1,20,0.85,4208,308,80,3045,3433,739,36,20000,11500,31500
'Simulation 324',1,4,1,20,0.85,4275,324,74,3070,3468,763,44,20000,11500,31500
'Simulation 325',1,4,1,20,0.85,4244,291,75,2962,3328,877,39,20000,12400,32400
'Simulation 326',1,4,1,20,0.85,4258,273,70,3056,3399,814,45,20000,11650,31650
'Simulation 327',1,4,1,20,0.85,4234,303,75,3002,3380,814,40,20000,11600,31600
'Simulation 328',1,4,1,20,0.85,4234,314,71,2947,3332,848,54,20000,12400,32400
'Simulation 329',1,4,1,20,0.85,4257,292,79,3084,3455,761,41,20000,11600,31600
'Simulation 330',1,4,1,20,0.85,4277,285,76,3036,3397,835,45,20000,11950,31950
'Simulation 331',1,4,1,20,0.85,4331,272,65,3040,3377,915,39,20000,12450,32450
'Simulation 332',1,4,1,20,0.85,4252,271,57,2997,3325,882,45,20000,12300,32300
'Simulation 333',1,4,1,20,0.85,4256,309,73,3011,3393,817,46,20000,12100,32100
'Simulation 334',1,4,1,20,0.85,4271,313,87,3066,3466,767,38,20000,11950,31950
'Simulation 335',1,4,1,20,0.85,4244,250,71,2945,3266,928,50,20000,12750,32750
'Simulation 336',1,4,1,20,0.85,4245,316,91,3064,3471,727,47,20000,11300,31300
'Simulation 337',1,4,1,20,0.85,4262,297,81,3047,3425,791,46,20000,12050,32050
'Simulation 338',1,4,1,20,0.85,4297,324,70,3035,3429,819,49,20000,12150,32150
'Simulation 339',1,4,1,20,0.85,4210,283,79,2972,3334,838,38,20000,12050,32050
'Simulation 340',1,4,1,20,0.85,4248,297,69,3028,3394,799,55,20000,11650,31650
'AveragedSim',1,4.0,1.0,20.0,0.85,4255.6,294.05,75.35,3027.35,3396.75,815.0,43.85,20000.0,11910.0,31910.0
'Simulation 341',1,4,1,20,0.9,4494,267,74,3177,3518,939,37,20000,12900,32900
'Simulation 342',1,4,1,20,0.9,4487,264,67,3127,3458,981,48,20000,13250,33250
'Simulation 343',1,4,1,20,0.9,4472,259,69,3135,3463,958,51,20000,12550,32550
'Simulation 344',1,4,1,20,0.9,4505,263,57,3146,3466,992,47,20000,12800,32800
'Simulation 345',1,4,1,20,0.9,4492,240,58,3150,3448,995,49,20000,12950,32950
'Simulation 346',1,4,1,20,0.9,4505,291,65,3207,3563,898,44,20000,12500,32500
'Simulation 347',1,4,1,20,0.9,4509,264,61,3221,3546,920,43,20000,12350,32350
'Simulation 348',1,4,1,20,0.9,4493,268,57,3161,3486,946,61,20000,12300,32300
'Simulation 349',1,4,1,20,0.9,4475,251,62,3107,3420,1000,55,20000,12550,32550
'Simulation 350',1,4,1,20,0.9,4536,244,54,3238,3536,957,43,20000,12700,32700
'Simulation 351',1,4,1,20,0.9,4468,261,68,3091,3420,993,55,20000,13500,33500
'Simulation 352',1,4,1,20,0.9,4514,216,47,3073,3336,1126,52,20000,13550,33550
'Simulation 353',1,4,1,20,0.9,4443,273,47,3190,3510,894,39,20000,11600,31600
'Simulation 354',1,4,1,20,0.9,4522,232,69,3179,3480,1000,42,20000,12650,32650
'Simulation 355',1,4,1,20,0.9,4505,255,60,3219,3534,923,48,20000,12150,32150
'Simulation 356',1,4,1,20,0.9,4514,216,47,3073,3336,1126,52,20000,13550,33550
'Simulation 357',1,4,1,20,0.9,4489,251,74,3091,3416,1022,51,20000,13700,33700
'Simulation 358',1,4,1,20,0.9,4487,283,76,3220,3579,857,51,20000,12150,32150
'Simulation 359',1,4,1,20,0.9,4489,270,73,3133,3476,969,44,20000,13450,33450
'Simulation 360',1,4,1,20,0.9,4508,251,68,3114,3433,1028,47,20000,13150,33150
'AveragedSim',1,4.0,1.0,20.0,0.9,4495.35,255.95,62.65,3152.6,3471.2,976.2,47.95,20000.0,12815.0,32815.0
'Simulation 361',1,4,1,20,0.95,4757,258,70,3338,3666,1041,50,20000,13450,33450
'Simulation 362',1,4,1,20,0.95,4731,263,72,3311,3646,1034,51,20000,13950,33950
'Simulation 363',1,4,1,20,0.95,4758,245,57,3234,3536,1172,50,20000,14600,34600
'Simulation 364',1,4,1,20,0.95,4738,245,58,3268,3571,1118,49,20000,13350,33350
'Simulation 365',1,4,1,20,0.95,4764,230,57,3278,3565,1145,54,20000,14000,34000
'Simulation 366',1,4,1,20,0.95,4766,235,57,3304,3596,1114,56,20000,13750,33750
'Simulation 367',1,4,1,20,0.95,4750,240,59,3340,3639,1057,54,20000,13600,33600
'Simulation 368',1,4,1,20,0.95,4765,264,56,3404,3724,987,54,20000,12650,32650
'Simulation 369',1,4,1,20,0.95,4755,276,49,3348,3673,1032,50,20000,13800,33800
'Simulation 370',1,4,1,20,0.95,4746,240,57,3263,3560,1138,48,20000,14250,34250
'Simulation 371',1,4,1,20,0.95,4780,227,56,3290,3573,1157,50,20000,14350,34350
'Simulation 372',1,4,1,20,0.95,4754,216,47,3241,3504,1194,56,20000,14100,34100
'Simulation 373',1,4,1,20,0.95,4713,224,55,3231,3510,1148,55,20000,13650,33650
'Simulation 374',1,4,1,20,0.95,4734,288,61,3251,3600,1067,67,20000,14050,34050
'Simulation 375',1,4,1,20,0.95,4739,216,52,3262,3530,1147,62,20000,14150,34150
'Simulation 376',1,4,1,20,0.95,4754,234,53,3325,3612,1095,47,20000,13850,33850
'Simulation 377',1,4,1,20,0.95,4774,240,57,3295,3592,1125,57,20000,13850,33850
'Simulation 378',1,4,1,20,0.95,4765,233,52,3297,3582,1120,63,20000,13900,33900
'Simulation 379',1,4,1,20,0.95,4732,235,61,3294,3590,1089,53,20000,13700,33700
'Simulation 380',1,4,1,20,0.95,4765,268,66,3435,3769,947,49,20000,13150,33150
'AveragedSim',1,4.0,1.0,20.0,0.95,4752.0,243.85,57.6,3300.45,3601.9,1096.35,53.75,20000.0,13807.5,33807.5
'Simulation 381',1,4,1,20,1.0,5000,237,53,3449,3739,1202,59,20000,14850,34850
'Simulation 382',1,4,1,20,1.0,5000,232,54,3470,3756,1188,56,20000,14500,34500
'Simulation 383',1,4,1,20,1.0,5000,248,55,3491,3794,1160,46,20000,14300,34300
'Simulation 384',1,4,1,20,1.0,5000,192,33,3401,3626,1317,57,20000,14550,34550
'Simulation 385',1,4,1,20,1.0,5000,260,64,3499,3823,1125,52,20000,14400,34400
'Simulation 386',1,4,1,20,1.0,5000,210,58,3460,3728,1211,61,20000,15050,35050
'Simulation 387',1,4,1,20,1.0,5000,205,41,3331,3577,1363,60,20000,15500,35500
'Simulation 388',1,4,1,20,1.0,5000,230,49,3342,3621,1326,53,20000,15850,35850
'Simulation 389',1,4,1,20,1.0,5000,215,40,3424,3679,1263,58,20000,15500,35500
'Simulation 390',1,4,1,20,1.0,5000,223,50,3497,3770,1173,57,20000,14300,34300
'Simulation 391',1,4,1,20,1.0,5000,199,38,3397,3634,1318,48,20000,14450,34450
'Simulation 392',1,4,1,20,1.0,5000,225,60,3507,3792,1148,60,20000,14400,34400
'Simulation 393',1,4,1,20,1.0,5000,244,56,3481,3781,1173,46,20000,14800,34800
'Simulation 394',1,4,1,20,1.0,5000,225,61,3419,3705,1237,58,20000,15100,35100
'Simulation 395',1,4,1,20,1.0,5000,232,54,3470,3756,1188,56,20000,14500,34500
'Simulation 396',1,4,1,20,1.0,5000,207,45,3400,3652,1293,55,20000,14850,34850
'Simulation 397',1,4,1,20,1.0,5000,212,45,3416,3673,1272,55,20000,14900,34900
'Simulation 398',1,4,1,20,1.0,5000,226,49,3510,3785,1163,52,20000,14450,34450
'Simulation 399',1,4,1,20,1.0,5000,213,59,3415,3687,1257,56,20000,14950,34950
'Simulation 400',1,4,1,20,1.0,5000,246,63,3533,3842,1102,56,20000,13750,33750
'AveragedSim',1,4.0,1.0,20.0,1.0,5000.0,224.05,51.35,3445.6,3721.0,1223.95,55.05,20000.0,14747.5,34747.5
