'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 303',2,4,0,0,0.15,1465,1229,0,0,229,7,40000,0,40000
'Simulation 304',2,4,0,0,0.15,1463,1324,0,0,135,4,40000,0,40000
'Simulation 305',2,4,0,0,0.15,1472,1315,0,0,145,12,40000,0,40000
'Simulation 306',2,4,0,0,0.15,1475,1245,0,0,215,15,40000,0,40000
'Simulation 307',2,4,0,0,0.15,1532,1245,0,0,284,3,40000,0,40000
'Simulation 308',2,4,0,0,0.15,1555,1165,0,0,382,8,40000,0,40000
'Simulation 309',2,4,0,0,0.15,1516,1311,0,0,193,12,40000,0,40000
'Simulation 310',2,4,0,0,0.15,1477,1171,0,0,290,16,40000,0,40000
'Simulation 311',2,4,0,0,0.15,1518,1165,0,0,345,8,40000,0,40000
'Simulation 312',2,4,0,0,0.15,1483,1312,0,0,162,9,40000,0,40000
'Simulation 313',2,4,0,0,0.15,1557,1291,0,0,245,21,40000,0,40000
'Simulation 314',2,4,0,0,0.15,1447,1321,0,0,119,7,40000,0,40000
'Simulation 315',2,4,0,0,0.15,1482,1239,0,0,229,14,40000,0,40000
'Simulation 316',2,4,0,0,0.15,1423,1316,0,0,93,14,40000,0,40000
'Simulation 317',2,4,0,0,0.15,1483,1342,0,0,123,18,40000,0,40000
'Simulation 318',2,4,0,0,0.15,1544,1226,0,0,312,6,40000,0,40000
'Simulation 319',2,4,0,0,0.15,1449,1272,0,0,169,8,40000,0,40000
'Simulation 320',2,4,0,0,0.15,1464,1204,0,0,245,15,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.15,1489.45,1250.25,0.0,0.0,228.55,10.65,40000.0,0.0,40000.0
'Simulation 321',2,4,0,0,0.2,2023,1030,0,0,966,27,40000,0,40000
'Simulation 322',2,4,0,0,0.2,1985,891,0,0,1069,25,40000,0,40000
'Simulation 323',2,4,0,0,0.2,2080,819,0,0,1236,25,40000,0,40000
'Simulation 324',2,4,0,0,0.2,2071,907,0,0,1151,13,40000,0,40000
'Simulation 325',2,4,0,0,0.2,2005,960,0,0,1012,33,40000,0,40000
'Simulation 326',2,4,0,0,0.2,2062,841,0,0,1199,22,40000,0,40000
'Simulation 327',2,4,0,0,0.2,2019,927,0,0,1076,16,40000,0,40000
'Simulation 328',2,4,0,0,0.2,1955,841,0,0,1094,20,40000,0,40000
'Simulation 329',2,4,0,0,0.2,1970,996,0,0,949,25,40000,0,40000
'Simulation 330',2,4,0,0,0.2,2020,927,0,0,1074,19,40000,0,40000
'Simulation 331',2,4,0,0,0.2,1953,898,0,0,1035,20,40000,0,40000
'Simulation 332',2,4,0,0,0.2,1956,966,0,0,970,20,40000,0,40000
'Simulation 333',2,4,0,0,0.2,1947,1028,0,0,895,24,40000,0,40000
'Simulation 334',2,4,0,0,0.2,2036,990,0,0,1032,14,40000,0,40000
'Simulation 335',2,4,0,0,0.2,1970,995,0,0,949,26,40000,0,40000
'Simulation 336',2,4,0,0,0.2,1992,951,0,0,1016,25,40000,0,40000
'Simulation 337',2,4,0,0,0.2,1984,973,0,0,998,13,40000,0,40000
'Simulation 338',2,4,0,0,0.2,1997,981,0,0,1004,12,40000,0,40000
'Simulation 339',2,4,0,0,0.2,2083,819,0,0,1234,30,40000,0,40000
'Simulation 340',2,4,0,0,0.2,1977,987,0,0,965,25,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.2,2004.25,936.35,0.0,0.0,1046.2,21.7,40000.0,0.0,40000.0
'Simulation 341',2,4,0,0,0.5,4958,393,0,0,4510,55,40000,0,40000
'Simulation 342',2,4,0,0,0.5,5072,389,0,0,4616,67,40000,0,40000
'Simulation 343',2,4,0,0,0.5,4939,344,0,0,4538,57,40000,0,40000
'Simulation 344',2,4,0,0,0.5,4977,368,0,0,4563,46,40000,0,40000
'Simulation 345',2,4,0,0,0.5,4980,401,0,0,4519,60,40000,0,40000
'Simulation 346',2,4,0,0,0.5,5004,408,0,0,4544,52,40000,0,40000
'Simulation 347',2,4,0,0,0.5,4951,392,0,0,4500,59,40000,0,40000
'Simulation 348',2,4,0,0,0.5,4949,371,0,0,4524,54,40000,0,40000
'Simulation 349',2,4,0,0,0.5,5077,365,0,0,4656,56,40000,0,40000
'Simulation 350',2,4,0,0,0.5,5012,411,0,0,4543,58,40000,0,40000
'Simulation 351',2,4,0,0,0.5,5059,411,0,0,4590,58,40000,0,40000
'Simulation 352',2,4,0,0,0.5,4971,396,0,0,4512,63,40000,0,40000
'Simulation 353',2,4,0,0,0.5,5011,350,0,0,4599,62,40000,0,40000
'Simulation 354',2,4,0,0,0.5,5012,390,0,0,4573,49,40000,0,40000
'Simulation 355',2,4,0,0,0.5,5008,377,0,0,4571,60,40000,0,40000
'Simulation 356',2,4,0,0,0.5,5041,409,0,0,4573,59,40000,0,40000
'Simulation 357',2,4,0,0,0.5,4953,334,0,0,4565,54,40000,0,40000
'Simulation 358',2,4,0,0,0.5,5035,392,0,0,4591,52,40000,0,40000
'Simulation 359',2,4,0,0,0.5,4982,389,0,0,4531,62,40000,0,40000
'Simulation 360',2,4,0,0,0.5,5038,379,0,0,4605,54,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.5,5001.45,383.45,0.0,0.0,4561.15,56.85,40000.0,0.0,40000.0
'Simulation 361',2,5,0,0,0.15,1528,1506,0,0,16,6,50000,0,50000
'Simulation 362',2,5,0,0,0.15,1512,1503,0,0,3,6,50000,0,50000
'Simulation 363',2,5,0,0,0.15,1528,1511,0,0,9,8,50000,0,50000
'Simulation 364',2,5,0,0,0.15,1545,1515,0,0,21,9,50000,0,50000
'Simulation 365',2,5,0,0,0.15,1563,1548,0,0,7,8,50000,0,50000
'Simulation 366',2,5,0,0,0.15,1529,1514,0,0,10,5,50000,0,50000
'Simulation 367',2,5,0,0,0.15,1532,1526,0,0,3,3,50000,0,50000
'Simulation 368',2,5,0,0,0.15,1558,1533,0,0,22,3,50000,0,50000
'Simulation 369',2,5,0,0,0.15,1467,1462,0,0,1,4,50000,0,50000
'Simulation 370',2,5,0,0,0.15,1540,1517,0,0,12,11,50000,0,50000
'Simulation 371',2,5,0,0,0.15,1556,1537,0,0,10,9,50000,0,50000
'Simulation 372',2,5,0,0,0.15,1500,1476,0,0,19,5,50000,0,50000
'Simulation 373',2,5,0,0,0.15,1483,1478,0,0,0,5,50000,0,50000
'Simulation 374',2,5,0,0,0.15,1468,1464,0,0,1,3,50000,0,50000
'Simulation 375',2,5,0,0,0.15,1456,1452,0,0,0,4,50000,0,50000
'Simulation 376',2,5,0,0,0.15,1443,1427,0,0,0,16,50000,0,50000
'Simulation 377',2,5,0,0,0.15,1475,1469,0,0,0,6,50000,0,50000
'Simulation 378',2,5,0,0,0.15,1501,1491,0,0,6,4,50000,0,50000
'Simulation 379',2,5,0,0,0.15,1501,1497,0,0,0,4,50000,0,50000
'Simulation 380',2,5,0,0,0.15,1464,1442,0,0,13,9,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.15,1507.45,1493.4,0.0,0.0,7.65,6.4,50000.0,0.0,50000.0
'Simulation 381',2,5,0,0,0.2,1947,1609,0,0,321,17,50000,0,50000
'Simulation 382',2,5,0,0,0.2,1988,1327,0,0,645,16,50000,0,50000
'Simulation 383',2,5,0,0,0.2,2079,1392,0,0,671,16,50000,0,50000
'Simulation 384',2,5,0,0,0.2,2103,1361,0,0,726,16,50000,0,50000
'Simulation 385',2,5,0,0,0.2,2023,1398,0,0,605,20,50000,0,50000
'Simulation 386',2,5,0,0,0.2,2025,1586,0,0,423,16,50000,0,50000
'Simulation 387',2,5,0,0,0.2,1999,1507,0,0,482,10,50000,0,50000
'Simulation 388',2,5,0,0,0.2,2007,1399,0,0,583,25,50000,0,50000
'Simulation 389',2,5,0,0,0.2,1978,1466,0,0,486,26,50000,0,50000
'Simulation 390',2,5,0,0,0.2,1983,1498,0,0,470,15,50000,0,50000
'Simulation 391',2,5,0,0,0.2,2041,1327,0,0,693,21,50000,0,50000
'Simulation 392',2,5,0,0,0.2,2020,1517,0,0,487,16,50000,0,50000
'Simulation 393',2,5,0,0,0.2,2053,1495,0,0,532,26,50000,0,50000
'Simulation 394',2,5,0,0,0.2,2031,1411,0,0,596,24,50000,0,50000
'Simulation 395',2,5,0,0,0.2,2041,1327,0,0,693,21,50000,0,50000
'Simulation 396',2,5,0,0,0.2,2014,1377,0,0,613,24,50000,0,50000
'Simulation 397',2,5,0,0,0.2,2064,1419,0,0,626,19,50000,0,50000
'Simulation 398',2,5,0,0,0.2,2003,1496,0,0,484,23,50000,0,50000
'Simulation 399',2,5,0,0,0.2,1916,1577,0,0,325,14,50000,0,50000
'Simulation 400',2,5,0,0,0.2,1949,1565,0,0,367,17,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.2,2013.2,1452.7,0.0,0.0,541.4,19.1,50000.0,0.0,50000.0
'Simulation 401',2,5,0,0,0.5,4999,501,0,0,4446,52,50000,0,50000
'Simulation 402',2,5,0,0,0.5,5038,537,0,0,4448,53,50000,0,50000
'Simulation 403',2,5,0,0,0.5,4904,563,0,0,4293,48,50000,0,50000
'Simulation 404',2,5,0,0,0.5,5070,649,0,0,4363,58,50000,0,50000
'Simulation 405',2,5,0,0,0.5,4995,540,0,0,4392,63,50000,0,50000
'Simulation 406',2,5,0,0,0.5,5001,557,0,0,4389,55,50000,0,50000
'Simulation 407',2,5,0,0,0.5,4938,626,0,0,4252,60,50000,0,50000
'Simulation 408',2,5,0,0,0.5,4928,532,0,0,4339,57,50000,0,50000
'Simulation 409',2,5,0,0,0.5,5069,528,0,0,4493,48,50000,0,50000
'Simulation 410',2,5,0,0,0.5,4967,504,0,0,4403,60,50000,0,50000
'Simulation 411',2,5,0,0,0.5,4957,554,0,0,4344,59,50000,0,50000
'Simulation 412',2,5,0,0,0.5,5012,511,0,0,4443,58,50000,0,50000
'Simulation 413',2,5,0,0,0.5,5031,567,0,0,4404,60,50000,0,50000
'Simulation 414',2,5,0,0,0.5,4985,546,0,0,4386,53,50000,0,50000
'Simulation 415',2,5,0,0,0.5,4909,583,0,0,4267,59,50000,0,50000
'Simulation 416',2,5,0,0,0.5,4995,574,0,0,4370,51,50000,0,50000
'Simulation 417',2,5,0,0,0.5,4968,495,0,0,4423,50,50000,0,50000
'Simulation 418',2,5,0,0,0.5,5042,467,0,0,4523,52,50000,0,50000
'Simulation 419',2,5,0,0,0.5,5025,549,0,0,4424,52,50000,0,50000
'Simulation 420',2,5,0,0,0.5,4997,499,0,0,4451,47,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.5,4991.5,544.1,0.0,0.0,4392.65,54.75,50000.0,0.0,50000.0
'Simulation 421',2,6,0,0,0.15,1485,1479,0,0,0,6,60000,0,60000
'Simulation 422',2,6,0,0,0.15,1487,1483,0,0,0,4,60000,0,60000
'Simulation 423',2,6,0,0,0.15,1519,1517,0,0,0,2,60000,0,60000
'Simulation 424',2,6,0,0,0.15,1440,1437,0,0,0,3,60000,0,60000
'Simulation 425',2,6,0,0,0.15,1434,1428,0,0,0,6,60000,0,60000
'Simulation 426',2,6,0,0,0.15,1516,1514,0,0,0,2,60000,0,60000
'Simulation 427',2,6,0,0,0.15,1477,1473,0,0,0,4,60000,0,60000
'Simulation 428',2,6,0,0,0.15,1469,1465,0,0,0,4,60000,0,60000
'Simulation 429',2,6,0,0,0.15,1438,1435,0,0,0,3,60000,0,60000
'Simulation 430',2,6,0,0,0.15,1473,1471,0,0,0,2,60000,0,60000
'Simulation 431',2,6,0,0,0.15,1490,1483,0,0,0,7,60000,0,60000
'Simulation 432',2,6,0,0,0.15,1524,1521,0,0,0,3,60000,0,60000
'Simulation 433',2,6,0,0,0.15,1516,1511,0,0,0,5,60000,0,60000
'Simulation 434',2,6,0,0,0.15,1518,1515,0,0,0,3,60000,0,60000
'Simulation 435',2,6,0,0,0.15,1545,1538,0,0,0,7,60000,0,60000
'Simulation 436',2,6,0,0,0.15,1417,1414,0,0,0,3,60000,0,60000
'Simulation 437',2,6,0,0,0.15,1512,1509,0,0,0,3,60000,0,60000
'Simulation 438',2,6,0,0,0.15,1447,1443,0,0,0,4,60000,0,60000
'Simulation 439',2,6,0,0,0.15,1499,1496,0,0,0,3,60000,0,60000
'Simulation 440',2,6,0,0,0.15,1463,1457,0,0,0,6,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.15,1483.45,1479.45,0.0,0.0,0.0,4.0,60000.0,0.0,60000.0
'Simulation 441',2,6,0,0,0.2,1990,1955,0,0,20,15,60000,0,60000
'Simulation 442',2,6,0,0,0.2,1990,1922,0,0,48,20,60000,0,60000
'Simulation 443',2,6,0,0,0.2,2042,2012,0,0,28,2,60000,0,60000
'Simulation 444',2,6,0,0,0.2,1975,1859,0,0,110,6,60000,0,60000
'Simulation 445',2,6,0,0,0.2,2059,2017,0,0,36,6,60000,0,60000
'Simulation 446',2,6,0,0,0.2,1935,1930,0,0,0,5,60000,0,60000
'Simulation 447',2,6,0,0,0.2,2030,1853,0,0,155,22,60000,0,60000
'Simulation 448',2,6,0,0,0.2,2033,1909,0,0,115,9,60000,0,60000
'Simulation 449',2,6,0,0,0.2,1961,1910,0,0,43,8,60000,0,60000
'Simulation 450',2,6,0,0,0.2,2054,2039,0,0,8,7,60000,0,60000
'Simulation 451',2,6,0,0,0.2,1993,1949,0,0,32,12,60000,0,60000
'Simulation 452',2,6,0,0,0.2,1974,1944,0,0,12,18,60000,0,60000
'Simulation 453',2,6,0,0,0.2,1992,1815,0,0,165,12,60000,0,60000
'Simulation 454',2,6,0,0,0.2,2013,1971,0,0,34,8,60000,0,60000
'Simulation 455',2,6,0,0,0.2,1992,1897,0,0,84,11,60000,0,60000
'Simulation 456',2,6,0,0,0.2,1990,1970,0,0,15,5,60000,0,60000
'Simulation 457',2,6,0,0,0.2,1963,1904,0,0,51,8,60000,0,60000
'Simulation 458',2,6,0,0,0.2,1927,1867,0,0,48,12,60000,0,60000
'Simulation 459',2,6,0,0,0.2,2036,1888,0,0,124,24,60000,0,60000
'Simulation 460',2,6,0,0,0.2,2006,1967,0,0,24,15,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.2,1997.75,1928.9,0.0,0.0,57.6,11.25,60000.0,0.0,60000.0
'Simulation 461',2,6,0,0,0.5,4995,784,0,0,4164,47,60000,0,60000
'Simulation 462',2,6,0,0,0.5,5043,742,0,0,4242,59,60000,0,60000
'Simulation 463',2,6,0,0,0.5,4925,741,0,0,4134,50,60000,0,60000
'Simulation 464',2,6,0,0,0.5,5068,703,0,0,4321,44,60000,0,60000
'Simulation 465',2,6,0,0,0.5,4921,679,0,0,4189,53,60000,0,60000
'Simulation 466',2,6,0,0,0.5,4988,760,0,0,4181,47,60000,0,60000
'Simulation 467',2,6,0,0,0.5,4882,699,0,0,4140,43,60000,0,60000
'Simulation 468',2,6,0,0,0.5,5071,783,0,0,4229,59,60000,0,60000
'Simulation 469',2,6,0,0,0.5,5016,799,0,0,4161,56,60000,0,60000
'Simulation 470',2,6,0,0,0.5,5004,783,0,0,4166,55,60000,0,60000
'Simulation 471',2,6,0,0,0.5,4972,739,0,0,4183,50,60000,0,60000
'Simulation 472',2,6,0,0,0.5,4971,785,0,0,4131,55,60000,0,60000
'Simulation 473',2,6,0,0,0.5,5012,680,0,0,4272,60,60000,0,60000
'Simulation 474',2,6,0,0,0.5,5090,816,0,0,4219,55,60000,0,60000
'Simulation 475',2,6,0,0,0.5,4915,675,0,0,4192,48,60000,0,60000
'Simulation 476',2,6,0,0,0.5,4917,799,0,0,4073,45,60000,0,60000
'Simulation 477',2,6,0,0,0.5,4958,802,0,0,4099,57,60000,0,60000
'Simulation 478',2,6,0,0,0.5,4974,845,0,0,4081,48,60000,0,60000
'Simulation 479',2,6,0,0,0.5,5005,791,0,0,4171,43,60000,0,60000
'Simulation 480',2,6,0,0,0.5,4986,743,0,0,4190,53,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.5,4985.65,757.4,0.0,0.0,4176.9,51.35,60000.0,0.0,60000.0
'Simulation 481',3,3,0,0,0.15,1470,633,0,0,822,15,30000,0,30000
'Simulation 482',3,3,0,0,0.15,1579,612,0,0,951,16,30000,0,30000
'Simulation 483',3,3,0,0,0.15,1488,697,0,0,772,19,30000,0,30000
'Simulation 484',3,3,0,0,0.15,1470,707,0,0,746,17,30000,0,30000
'Simulation 485',3,3,0,0,0.15,1554,735,0,0,797,22,30000,0,30000
'Simulation 486',3,3,0,0,0.15,1463,790,0,0,657,16,30000,0,30000
'Simulation 487',3,3,0,0,0.15,1518,679,0,0,822,17,30000,0,30000
'Simulation 488',3,3,0,0,0.15,1548,694,0,0,843,11,30000,0,30000
'Simulation 489',3,3,0,0,0.15,1512,608,0,0,890,14,30000,0,30000
'Simulation 490',3,3,0,0,0.15,1470,694,0,0,766,10,30000,0,30000
'Simulation 491',3,3,0,0,0.15,1480,703,0,0,764,13,30000,0,30000
'Simulation 492',3,3,0,0,0.15,1517,671,0,0,834,12,30000,0,30000
'Simulation 493',3,3,0,0,0.15,1490,644,0,0,829,17,30000,0,30000
'Simulation 494',3,3,0,0,0.15,1438,665,0,0,756,17,30000,0,30000
'Simulation 495',3,3,0,0,0.15,1508,733,0,0,760,15,30000,0,30000
'Simulation 496',3,3,0,0,0.15,1524,687,0,0,826,11,30000,0,30000
'Simulation 497',3,3,0,0,0.15,1482,660,0,0,813,9,30000,0,30000
'Simulation 498',3,3,0,0,0.15,1541,639,0,0,887,15,30000,0,30000
'Simulation 499',3,3,0,0,0.15,1455,778,0,0,661,16,30000,0,30000
'Simulation 500',3,3,0,0,0.15,1499,651,0,0,829,19,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.15,1500.3,684.0,0.0,0.0,801.25,15.05,30000.0,0.0,30000.0
'Simulation 501',3,3,0,0,0.2,2029,434,0,0,1565,30,30000,0,30000
'Simulation 502',3,3,0,0,0.2,1958,494,0,0,1446,18,30000,0,30000
'Simulation 503',3,3,0,0,0.2,1999,450,0,0,1531,18,30000,0,30000
'Simulation 504',3,3,0,0,0.2,1959,483,0,0,1449,27,30000,0,30000
'Simulation 505',3,3,0,0,0.2,2014,479,0,0,1512,23,30000,0,30000
'Simulation 506',3,3,0,0,0.2,1912,485,0,0,1399,28,30000,0,30000
'Simulation 507',3,3,0,0,0.2,1985,472,0,0,1494,19,30000,0,30000
'Simulation 508',3,3,0,0,0.2,2021,423,0,0,1578,20,30000,0,30000
'Simulation 509',3,3,0,0,0.2,2011,475,0,0,1519,17,30000,0,30000
'Simulation 510',3,3,0,0,0.2,1959,500,0,0,1437,22,30000,0,30000
'Simulation 511',3,3,0,0,0.2,1986,480,0,0,1485,21,30000,0,30000
'Simulation 512',3,3,0,0,0.2,1948,436,0,0,1494,18,30000,0,30000
'Simulation 513',3,3,0,0,0.2,2061,534,0,0,1501,26,30000,0,30000
'Simulation 514',3,3,0,0,0.2,2033,428,0,0,1580,25,30000,0,30000
'Simulation 515',3,3,0,0,0.2,2034,468,0,0,1540,26,30000,0,30000
'Simulation 516',3,3,0,0,0.2,1961,484,0,0,1464,13,30000,0,30000
'Simulation 517',3,3,0,0,0.2,2042,442,0,0,1575,25,30000,0,30000
'Simulation 518',3,3,0,0,0.2,2033,492,0,0,1519,22,30000,0,30000
'Simulation 519',3,3,0,0,0.2,2038,492,0,0,1524,22,30000,0,30000
'Simulation 520',3,3,0,0,0.2,1993,495,0,0,1484,14,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.2,1998.8,472.3,0.0,0.0,1504.8,21.7,30000.0,0.0,30000.0
'Simulation 521',3,3,0,0,0.5,4999,146,0,0,4798,55,30000,0,30000
'Simulation 522',3,3,0,0,0.5,4934,121,0,0,4759,54,30000,0,30000
'Simulation 523',3,3,0,0,0.5,5006,107,0,0,4852,47,30000,0,30000
'Simulation 524',3,3,0,0,0.5,4994,122,0,0,4822,50,30000,0,30000
'Simulation 525',3,3,0,0,0.5,4970,147,0,0,4772,51,30000,0,30000
'Simulation 526',3,3,0,0,0.5,4980,132,0,0,4782,66,30000,0,30000
'Simulation 527',3,3,0,0,0.5,4997,135,0,0,4796,66,30000,0,30000
'Simulation 528',3,3,0,0,0.5,4943,133,0,0,4764,46,30000,0,30000
'Simulation 529',3,3,0,0,0.5,5016,125,0,0,4838,53,30000,0,30000
'Simulation 530',3,3,0,0,0.5,4968,114,0,0,4799,55,30000,0,30000
'Simulation 531',3,3,0,0,0.5,5131,116,0,0,4963,52,30000,0,30000
'Simulation 532',3,3,0,0,0.5,4942,133,0,0,4753,56,30000,0,30000
'Simulation 533',3,3,0,0,0.5,5085,120,0,0,4909,56,30000,0,30000
'Simulation 534',3,3,0,0,0.5,4989,127,0,0,4812,50,30000,0,30000
'Simulation 535',3,3,0,0,0.5,5028,136,0,0,4841,51,30000,0,30000
'Simulation 536',3,3,0,0,0.5,5090,153,0,0,4884,53,30000,0,30000
'Simulation 537',3,3,0,0,0.5,5070,146,0,0,4867,57,30000,0,30000
'Simulation 538',3,3,0,0,0.5,5140,150,0,0,4930,60,30000,0,30000
'Simulation 539',3,3,0,0,0.5,5006,123,0,0,4830,53,30000,0,30000
'Simulation 540',3,3,0,0,0.5,4961,131,0,0,4772,58,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.5,5012.45,130.85,0.0,0.0,4827.15,54.45,30000.0,0.0,30000.0
'Simulation 541',3,4,0,0,0.15,1577,1107,0,0,465,5,40000,0,40000
'Simulation 542',3,4,0,0,0.15,1442,1265,0,0,167,10,40000,0,40000
'Simulation 543',3,4,0,0,0.15,1499,1159,0,0,325,15,40000,0,40000
'Simulation 544',3,4,0,0,0.15,1500,1141,0,0,338,21,40000,0,40000
'Simulation 545',3,4,0,0,0.15,1523,1176,0,0,335,12,40000,0,40000
'Simulation 546',3,4,0,0,0.15,1466,1322,0,0,125,19,40000,0,40000
'Simulation 547',3,4,0,0,0.15,1477,1222,0,0,239,16,40000,0,40000
'Simulation 548',3,4,0,0,0.15,1505,1192,0,0,305,8,40000,0,40000
'Simulation 549',3,4,0,0,0.15,1474,1316,0,0,150,8,40000,0,40000
'Simulation 550',3,4,0,0,0.15,1493,1208,0,0,278,7,40000,0,40000
'Simulation 551',3,4,0,0,0.15,1523,1176,0,0,335,12,40000,0,40000
'Simulation 552',3,4,0,0,0.15,1505,1337,0,0,152,16,40000,0,40000
'Simulation 553',3,4,0,0,0.15,1475,1316,0,0,151,8,40000,0,40000
'Simulation 554',3,4,0,0,0.15,1499,1131,0,0,357,11,40000,0,40000
'Simulation 555',3,4,0,0,0.15,1487,1352,0,0,108,27,40000,0,40000
'Simulation 556',3,4,0,0,0.15,1490,1288,0,0,183,19,40000,0,40000
'Simulation 557',3,4,0,0,0.15,1390,1222,0,0,153,15,40000,0,40000
'Simulation 558',3,4,0,0,0.15,1518,1270,0,0,233,15,40000,0,40000
'Simulation 559',3,4,0,0,0.15,1533,1302,0,0,222,9,40000,0,40000
'Simulation 560',3,4,0,0,0.15,1456,1258,0,0,182,16,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.15,1491.6,1238.0,0.0,0.0,240.15,13.45,40000.0,0.0,40000.0
'Simulation 561',3,4,0,0,0.2,2025,848,0,0,1160,17,40000,0,40000
'Simulation 562',3,4,0,0,0.2,1944,878,0,0,1046,20,40000,0,40000
'Simulation 563',3,4,0,0,0.2,1949,883,0,0,1045,21,40000,0,40000
'Simulation 564',3,4,0,0,0.2,2013,868,0,0,1122,23,40000,0,40000
'Simulation 565',3,4,0,0,0.2,2000,843,0,0,1136,21,40000,0,40000
'Simulation 566',3,4,0,0,0.2,2017,897,0,0,1091,29,40000,0,40000
'Simulation 567',3,4,0,0,0.2,2032,936,0,0,1073,23,40000,0,40000
'Simulation 568',3,4,0,0,0.2,1904,918,0,0,959,27,40000,0,40000
'Simulation 569',3,4,0,0,0.2,1924,946,0,0,961,17,40000,0,40000
'Simulation 570',3,4,0,0,0.2,1964,886,0,0,1056,22,40000,0,40000
'Simulation 571',3,4,0,0,0.2,2016,725,0,0,1266,25,40000,0,40000
'Simulation 572',3,4,0,0,0.2,1994,914,0,0,1056,24,40000,0,40000
'Simulation 573',3,4,0,0,0.2,2045,885,0,0,1134,26,40000,0,40000
'Simulation 574',3,4,0,0,0.2,2003,925,0,0,1060,18,40000,0,40000
'Simulation 575',3,4,0,0,0.2,1925,841,0,0,1067,17,40000,0,40000
'Simulation 576',3,4,0,0,0.2,1986,934,0,0,1032,20,40000,0,40000
'Simulation 577',3,4,0,0,0.2,1926,838,0,0,1067,21,40000,0,40000
'Simulation 578',3,4,0,0,0.2,1948,891,0,0,1041,16,40000,0,40000
'Simulation 579',3,4,0,0,0.2,1964,886,0,0,1056,22,40000,0,40000
'Simulation 580',3,4,0,0,0.2,2029,875,0,0,1133,21,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.2,1980.4,880.85,0.0,0.0,1078.05,21.5,40000.0,0.0,40000.0
'Simulation 581',3,4,0,0,0.5,4954,228,0,0,4665,61,40000,0,40000
'Simulation 582',3,4,0,0,0.5,4927,231,0,0,4641,55,40000,0,40000
'Simulation 583',3,4,0,0,0.5,4989,230,0,0,4703,56,40000,0,40000
'Simulation 584',3,4,0,0,0.5,5020,250,0,0,4715,55,40000,0,40000
'Simulation 585',3,4,0,0,0.5,5029,236,0,0,4732,61,40000,0,40000
'Simulation 586',3,4,0,0,0.5,4982,252,0,0,4677,53,40000,0,40000
'Simulation 587',3,4,0,0,0.5,4969,238,0,0,4676,55,40000,0,40000
'Simulation 588',3,4,0,0,0.5,5008,212,0,0,4740,56,40000,0,40000
'Simulation 589',3,4,0,0,0.5,4951,230,0,0,4662,59,40000,0,40000
'Simulation 590',3,4,0,0,0.5,4910,327,0,0,4531,52,40000,0,40000
'Simulation 591',3,4,0,0,0.5,4993,253,0,0,4686,54,40000,0,40000
'Simulation 592',3,4,0,0,0.5,4944,177,0,0,4723,44,40000,0,40000
'Simulation 593',3,4,0,0,0.5,5008,229,0,0,4721,58,40000,0,40000
'Simulation 594',3,4,0,0,0.5,4925,239,0,0,4637,49,40000,0,40000
'Simulation 595',3,4,0,0,0.5,4950,230,0,0,4672,48,40000,0,40000
'Simulation 596',3,4,0,0,0.5,5013,208,0,0,4749,56,40000,0,40000
'Simulation 597',3,4,0,0,0.5,4992,213,0,0,4720,59,40000,0,40000
'Simulation 598',3,4,0,0,0.5,4941,234,0,0,4651,56,40000,0,40000
'Simulation 599',3,4,0,0,0.5,5058,240,0,0,4762,56,40000,0,40000
'Simulation 600',3,4,0,0,0.5,4913,227,0,0,4639,47,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.5,4973.8,234.2,0.0,0.0,4685.1,54.5,40000.0,0.0,40000.0
'Simulation 601',3,5,0,0,0.15,1525,1519,0,0,5,1,50000,0,50000
'Simulation 602',3,5,0,0,0.15,1525,1519,0,0,0,6,50000,0,50000
'Simulation 603',3,5,0,0,0.15,1522,1517,0,0,0,5,50000,0,50000
'Simulation 604',3,5,0,0,0.15,1515,1498,0,0,13,4,50000,0,50000
'Simulation 605',3,5,0,0,0.15,1560,1538,0,0,5,17,50000,0,50000
'Simulation 606',3,5,0,0,0.15,1564,1545,0,0,15,4,50000,0,50000
'Simulation 607',3,5,0,0,0.15,1549,1533,0,0,12,4,50000,0,50000
'Simulation 608',3,5,0,0,0.15,1569,1553,0,0,11,5,50000,0,50000
'Simulation 609',3,5,0,0,0.15,1527,1509,0,0,13,5,50000,0,50000
