'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 303',2,4,0,0,0.15,1522,1266,0,0,249,7,40000,0,40000
'Simulation 304',2,4,0,0,0.15,1528,1195,0,0,318,15,40000,0,40000
'Simulation 305',2,4,0,0,0.15,1509,1296,0,0,206,7,40000,0,40000
'Simulation 306',2,4,0,0,0.15,1497,1297,0,0,190,10,40000,0,40000
'Simulation 307',2,4,0,0,0.15,1465,1230,0,0,232,3,40000,0,40000
'Simulation 308',2,4,0,0,0.15,1501,1329,0,0,161,11,40000,0,40000
'Simulation 309',2,4,0,0,0.15,1532,1273,0,0,247,12,40000,0,40000
'Simulation 310',2,4,0,0,0.15,1510,1144,0,0,353,13,40000,0,40000
'Simulation 311',2,4,0,0,0.15,1554,1133,0,0,405,16,40000,0,40000
'Simulation 312',2,4,0,0,0.15,1527,1328,0,0,182,17,40000,0,40000
'Simulation 313',2,4,0,0,0.15,1551,1268,0,0,279,4,40000,0,40000
'Simulation 314',2,4,0,0,0.15,1542,1239,0,0,294,9,40000,0,40000
'Simulation 315',2,4,0,0,0.15,1574,1159,0,0,396,19,40000,0,40000
'Simulation 316',2,4,0,0,0.15,1496,1168,0,0,319,9,40000,0,40000
'Simulation 317',2,4,0,0,0.15,1504,1286,0,0,199,19,40000,0,40000
'Simulation 318',2,4,0,0,0.15,1501,1258,0,0,229,14,40000,0,40000
'Simulation 319',2,4,0,0,0.15,1445,1271,0,0,157,17,40000,0,40000
'Simulation 320',2,4,0,0,0.15,1474,1289,0,0,179,6,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.15,1505.85,1248.9,0.0,0.0,245.4,11.55,40000.0,0.0,40000.0
'Simulation 321',2,4,0,0,0.2,1984,964,0,0,1002,18,40000,0,40000
'Simulation 322',2,4,0,0,0.2,2005,992,0,0,989,24,40000,0,40000
'Simulation 323',2,4,0,0,0.2,2015,903,0,0,1086,26,40000,0,40000
'Simulation 324',2,4,0,0,0.2,2002,906,0,0,1069,27,40000,0,40000
'Simulation 325',2,4,0,0,0.2,2042,966,0,0,1056,20,40000,0,40000
'Simulation 326',2,4,0,0,0.2,2063,923,0,0,1120,20,40000,0,40000
'Simulation 327',2,4,0,0,0.2,2047,924,0,0,1100,23,40000,0,40000
'Simulation 328',2,4,0,0,0.2,1968,965,0,0,988,15,40000,0,40000
'Simulation 329',2,4,0,0,0.2,2034,955,0,0,1058,21,40000,0,40000
'Simulation 330',2,4,0,0,0.2,2012,871,0,0,1121,20,40000,0,40000
'Simulation 331',2,4,0,0,0.2,1990,875,0,0,1088,27,40000,0,40000
'Simulation 332',2,4,0,0,0.2,2057,895,0,0,1137,25,40000,0,40000
'Simulation 333',2,4,0,0,0.2,2013,835,0,0,1153,25,40000,0,40000
'Simulation 334',2,4,0,0,0.2,2025,889,0,0,1117,19,40000,0,40000
'Simulation 335',2,4,0,0,0.2,1983,893,0,0,1071,19,40000,0,40000
'Simulation 336',2,4,0,0,0.2,2068,810,0,0,1238,20,40000,0,40000
'Simulation 337',2,4,0,0,0.2,2018,916,0,0,1084,18,40000,0,40000
'Simulation 338',2,4,0,0,0.2,2013,893,0,0,1096,24,40000,0,40000
'Simulation 339',2,4,0,0,0.2,2049,928,0,0,1106,15,40000,0,40000
'Simulation 340',2,4,0,0,0.2,2072,887,0,0,1171,14,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.2,2023.0,909.5,0.0,0.0,1092.5,21.0,40000.0,0.0,40000.0
'Simulation 341',2,4,0,0,0.5,5015,368,0,0,4597,50,40000,0,40000
'Simulation 342',2,4,0,0,0.5,5105,372,0,0,4677,56,40000,0,40000
'Simulation 343',2,4,0,0,0.5,5012,401,0,0,4546,65,40000,0,40000
'Simulation 344',2,4,0,0,0.5,5032,402,0,0,4582,48,40000,0,40000
'Simulation 345',2,4,0,0,0.5,5008,352,0,0,4599,57,40000,0,40000
'Simulation 346',2,4,0,0,0.5,5048,399,0,0,4592,57,40000,0,40000
'Simulation 347',2,4,0,0,0.5,4959,363,0,0,4541,55,40000,0,40000
'Simulation 348',2,4,0,0,0.5,5064,398,0,0,4610,56,40000,0,40000
'Simulation 349',2,4,0,0,0.5,5039,365,0,0,4607,67,40000,0,40000
'Simulation 350',2,4,0,0,0.5,4998,357,0,0,4572,69,40000,0,40000
'Simulation 351',2,4,0,0,0.5,4859,364,0,0,4436,59,40000,0,40000
'Simulation 352',2,4,0,0,0.5,4977,321,0,0,4609,47,40000,0,40000
'Simulation 353',2,4,0,0,0.5,4973,392,0,0,4530,51,40000,0,40000
'Simulation 354',2,4,0,0,0.5,5041,311,0,0,4683,47,40000,0,40000
'Simulation 355',2,4,0,0,0.5,5041,409,0,0,4573,59,40000,0,40000
'Simulation 356',2,4,0,0,0.5,4975,379,0,0,4541,55,40000,0,40000
'Simulation 357',2,4,0,0,0.5,4962,407,0,0,4498,57,40000,0,40000
'Simulation 358',2,4,0,0,0.5,4994,431,0,0,4510,53,40000,0,40000
'Simulation 359',2,4,0,0,0.5,4991,390,0,0,4548,53,40000,0,40000
'Simulation 360',2,4,0,0,0.5,5115,388,0,0,4669,58,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.5,5010.4,378.45,0.0,0.0,4576.0,55.95,40000.0,0.0,40000.0
'Simulation 361',2,5,0,0,0.15,1576,1522,0,0,42,12,50000,0,50000
'Simulation 362',2,5,0,0,0.15,1471,1459,0,0,10,2,50000,0,50000
'Simulation 363',2,5,0,0,0.15,1529,1521,0,0,6,2,50000,0,50000
'Simulation 364',2,5,0,0,0.15,1493,1484,0,0,3,6,50000,0,50000
'Simulation 365',2,5,0,0,0.15,1490,1482,0,0,1,7,50000,0,50000
'Simulation 366',2,5,0,0,0.15,1476,1462,0,0,8,6,50000,0,50000
'Simulation 367',2,5,0,0,0.15,1497,1490,0,0,4,3,50000,0,50000
'Simulation 368',2,5,0,0,0.15,1460,1447,0,0,10,3,50000,0,50000
'Simulation 369',2,5,0,0,0.15,1506,1492,0,0,7,7,50000,0,50000
'Simulation 370',2,5,0,0,0.15,1485,1434,0,0,48,3,50000,0,50000
'Simulation 371',2,5,0,0,0.15,1494,1470,0,0,17,7,50000,0,50000
'Simulation 372',2,5,0,0,0.15,1514,1500,0,0,8,6,50000,0,50000
'Simulation 373',2,5,0,0,0.15,1531,1502,0,0,23,6,50000,0,50000
'Simulation 374',2,5,0,0,0.15,1506,1494,0,0,8,4,50000,0,50000
'Simulation 375',2,5,0,0,0.15,1524,1517,0,0,3,4,50000,0,50000
'Simulation 376',2,5,0,0,0.15,1535,1521,0,0,2,12,50000,0,50000
'Simulation 377',2,5,0,0,0.15,1479,1473,0,0,0,6,50000,0,50000
'Simulation 378',2,5,0,0,0.15,1550,1543,0,0,4,3,50000,0,50000
'Simulation 379',2,5,0,0,0.15,1475,1460,0,0,9,6,50000,0,50000
'Simulation 380',2,5,0,0,0.15,1508,1503,0,0,2,3,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.15,1504.95,1488.8,0.0,0.0,10.75,5.4,50000.0,0.0,50000.0
'Simulation 381',2,5,0,0,0.2,2053,1340,0,0,687,26,50000,0,50000
'Simulation 382',2,5,0,0,0.2,1953,1348,0,0,583,22,50000,0,50000
'Simulation 383',2,5,0,0,0.2,1976,1481,0,0,475,20,50000,0,50000
'Simulation 384',2,5,0,0,0.2,2023,1387,0,0,630,6,50000,0,50000
'Simulation 385',2,5,0,0,0.2,2004,1604,0,0,382,18,50000,0,50000
'Simulation 386',2,5,0,0,0.2,1994,1514,0,0,457,23,50000,0,50000
'Simulation 387',2,5,0,0,0.2,1991,1490,0,0,474,27,50000,0,50000
'Simulation 388',2,5,0,0,0.2,1995,1450,0,0,521,24,50000,0,50000
'Simulation 389',2,5,0,0,0.2,2049,1465,0,0,561,23,50000,0,50000
'Simulation 390',2,5,0,0,0.2,2012,1406,0,0,582,24,50000,0,50000
'Simulation 391',2,5,0,0,0.2,2024,1406,0,0,592,26,50000,0,50000
'Simulation 392',2,5,0,0,0.2,2053,1439,0,0,606,8,50000,0,50000
'Simulation 393',2,5,0,0,0.2,2087,1324,0,0,748,15,50000,0,50000
'Simulation 394',2,5,0,0,0.2,2083,1515,0,0,551,17,50000,0,50000
'Simulation 395',2,5,0,0,0.2,1982,1431,0,0,530,21,50000,0,50000
'Simulation 396',2,5,0,0,0.2,1994,1542,0,0,425,27,50000,0,50000
'Simulation 397',2,5,0,0,0.2,1954,1576,0,0,366,12,50000,0,50000
'Simulation 398',2,5,0,0,0.2,1953,1434,0,0,503,16,50000,0,50000
'Simulation 399',2,5,0,0,0.2,2022,1580,0,0,422,20,50000,0,50000
'Simulation 400',2,5,0,0,0.2,2031,1371,0,0,637,23,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.2,2011.65,1455.15,0.0,0.0,536.6,19.9,50000.0,0.0,50000.0
'Simulation 401',2,5,0,0,0.5,4990,596,0,0,4326,68,50000,0,50000
'Simulation 402',2,5,0,0,0.5,5012,586,0,0,4376,50,50000,0,50000
'Simulation 403',2,5,0,0,0.5,5039,546,0,0,4444,49,50000,0,50000
'Simulation 404',2,5,0,0,0.5,5037,572,0,0,4410,55,50000,0,50000
'Simulation 405',2,5,0,0,0.5,5034,581,0,0,4401,52,50000,0,50000
'Simulation 406',2,5,0,0,0.5,5025,608,0,0,4357,60,50000,0,50000
'Simulation 407',2,5,0,0,0.5,5084,540,0,0,4480,64,50000,0,50000
'Simulation 408',2,5,0,0,0.5,4987,529,0,0,4402,56,50000,0,50000
'Simulation 409',2,5,0,0,0.5,4995,631,0,0,4312,52,50000,0,50000
'Simulation 410',2,5,0,0,0.5,5012,526,0,0,4426,60,50000,0,50000
'Simulation 411',2,5,0,0,0.5,5035,519,0,0,4468,48,50000,0,50000
'Simulation 412',2,5,0,0,0.5,4964,498,0,0,4411,55,50000,0,50000
'Simulation 413',2,5,0,0,0.5,5063,535,0,0,4467,61,50000,0,50000
'Simulation 414',2,5,0,0,0.5,4981,532,0,0,4402,47,50000,0,50000
'Simulation 415',2,5,0,0,0.5,4931,485,0,0,4396,50,50000,0,50000
'Simulation 416',2,5,0,0,0.5,4895,575,0,0,4264,56,50000,0,50000
'Simulation 417',2,5,0,0,0.5,5030,569,0,0,4409,52,50000,0,50000
'Simulation 418',2,5,0,0,0.5,4952,630,0,0,4264,58,50000,0,50000
'Simulation 419',2,5,0,0,0.5,5030,546,0,0,4426,58,50000,0,50000
'Simulation 420',2,5,0,0,0.5,5000,573,0,0,4370,57,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.5,5004.8,558.85,0.0,0.0,4390.55,55.4,50000.0,0.0,50000.0
'Simulation 421',2,6,0,0,0.15,1456,1454,0,0,0,2,60000,0,60000
'Simulation 422',2,6,0,0,0.15,1509,1501,0,0,0,8,60000,0,60000
'Simulation 423',2,6,0,0,0.15,1536,1530,0,0,0,6,60000,0,60000
'Simulation 424',2,6,0,0,0.15,1518,1513,0,0,0,5,60000,0,60000
'Simulation 425',2,6,0,0,0.15,1438,1431,0,0,0,7,60000,0,60000
'Simulation 426',2,6,0,0,0.15,1527,1517,0,0,0,10,60000,0,60000
'Simulation 427',2,6,0,0,0.15,1418,1415,0,0,0,3,60000,0,60000
'Simulation 428',2,6,0,0,0.15,1555,1547,0,0,0,8,60000,0,60000
'Simulation 429',2,6,0,0,0.15,1475,1471,0,0,0,4,60000,0,60000
'Simulation 430',2,6,0,0,0.15,1568,1567,0,0,0,1,60000,0,60000
'Simulation 431',2,6,0,0,0.15,1519,1516,0,0,0,3,60000,0,60000
'Simulation 432',2,6,0,0,0.15,1535,1526,0,0,6,3,60000,0,60000
'Simulation 433',2,6,0,0,0.15,1470,1463,0,0,0,7,60000,0,60000
'Simulation 434',2,6,0,0,0.15,1510,1508,0,0,0,2,60000,0,60000
'Simulation 435',2,6,0,0,0.15,1544,1538,0,0,0,6,60000,0,60000
'Simulation 436',2,6,0,0,0.15,1518,1510,0,0,0,8,60000,0,60000
'Simulation 437',2,6,0,0,0.15,1496,1494,0,0,0,2,60000,0,60000
'Simulation 438',2,6,0,0,0.15,1505,1501,0,0,0,4,60000,0,60000
'Simulation 439',2,6,0,0,0.15,1500,1497,0,0,0,3,60000,0,60000
'Simulation 440',2,6,0,0,0.15,1418,1414,0,0,0,4,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.15,1500.75,1495.65,0.0,0.0,0.3,4.8,60000.0,0.0,60000.0
'Simulation 441',2,6,0,0,0.2,2026,1930,0,0,83,13,60000,0,60000
'Simulation 442',2,6,0,0,0.2,1880,1872,0,0,2,6,60000,0,60000
'Simulation 443',2,6,0,0,0.2,1980,1933,0,0,40,7,60000,0,60000
'Simulation 444',2,6,0,0,0.2,2030,1945,0,0,73,12,60000,0,60000
'Simulation 445',2,6,0,0,0.2,2033,1909,0,0,115,9,60000,0,60000
'Simulation 446',2,6,0,0,0.2,1993,1954,0,0,36,3,60000,0,60000
'Simulation 447',2,6,0,0,0.2,1956,1918,0,0,29,9,60000,0,60000
'Simulation 448',2,6,0,0,0.2,1919,1913,0,0,0,6,60000,0,60000
'Simulation 449',2,6,0,0,0.2,1912,1893,0,0,6,13,60000,0,60000
'Simulation 450',2,6,0,0,0.2,2001,1923,0,0,59,19,60000,0,60000
'Simulation 451',2,6,0,0,0.2,1997,1952,0,0,37,8,60000,0,60000
'Simulation 452',2,6,0,0,0.2,1987,1908,0,0,71,8,60000,0,60000
'Simulation 453',2,6,0,0,0.2,1941,1904,0,0,34,3,60000,0,60000
'Simulation 454',2,6,0,0,0.2,1957,1945,0,0,3,9,60000,0,60000
'Simulation 455',2,6,0,0,0.2,2048,1932,0,0,94,22,60000,0,60000
'Simulation 456',2,6,0,0,0.2,2084,2028,0,0,43,13,60000,0,60000
'Simulation 457',2,6,0,0,0.2,2027,1938,0,0,67,22,60000,0,60000
'Simulation 458',2,6,0,0,0.2,1969,1949,0,0,1,19,60000,0,60000
'Simulation 459',2,6,0,0,0.2,1961,1872,0,0,83,6,60000,0,60000
'Simulation 460',2,6,0,0,0.2,1956,1943,0,0,6,7,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.2,1982.85,1928.05,0.0,0.0,44.1,10.7,60000.0,0.0,60000.0
'Simulation 461',2,6,0,0,0.5,4984,754,0,0,4178,52,60000,0,60000
'Simulation 462',2,6,0,0,0.5,4932,835,0,0,4039,58,60000,0,60000
'Simulation 463',2,6,0,0,0.5,5025,724,0,0,4251,50,60000,0,60000
'Simulation 464',2,6,0,0,0.5,5018,657,0,0,4311,50,60000,0,60000
'Simulation 465',2,6,0,0,0.5,4934,720,0,0,4164,50,60000,0,60000
'Simulation 466',2,6,0,0,0.5,4928,766,0,0,4101,61,60000,0,60000
'Simulation 467',2,6,0,0,0.5,4921,679,0,0,4189,53,60000,0,60000
'Simulation 468',2,6,0,0,0.5,4934,720,0,0,4164,50,60000,0,60000
'Simulation 469',2,6,0,0,0.5,4976,835,0,0,4076,65,60000,0,60000
'Simulation 470',2,6,0,0,0.5,4947,660,0,0,4225,62,60000,0,60000
'Simulation 471',2,6,0,0,0.5,4983,811,0,0,4114,58,60000,0,60000
'Simulation 472',2,6,0,0,0.5,4963,692,0,0,4212,59,60000,0,60000
'Simulation 473',2,6,0,0,0.5,5060,748,0,0,4258,54,60000,0,60000
'Simulation 474',2,6,0,0,0.5,5013,765,0,0,4195,53,60000,0,60000
'Simulation 475',2,6,0,0,0.5,5020,706,0,0,4260,54,60000,0,60000
'Simulation 476',2,6,0,0,0.5,5042,769,0,0,4214,59,60000,0,60000
'Simulation 477',2,6,0,0,0.5,5023,701,0,0,4266,56,60000,0,60000
'Simulation 478',2,6,0,0,0.5,5027,751,0,0,4212,64,60000,0,60000
'Simulation 479',2,6,0,0,0.5,5008,677,0,0,4277,54,60000,0,60000
'Simulation 480',2,6,0,0,0.5,5136,822,0,0,4260,54,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.5,4993.7,739.6,0.0,0.0,4198.3,55.8,60000.0,0.0,60000.0
'Simulation 481',3,3,0,0,0.15,1509,697,0,0,795,17,30000,0,30000
'Simulation 482',3,3,0,0,0.15,1502,692,0,0,794,16,30000,0,30000
'Simulation 483',3,3,0,0,0.15,1529,700,0,0,823,6,30000,0,30000
'Simulation 484',3,3,0,0,0.15,1522,647,0,0,857,18,30000,0,30000
'Simulation 485',3,3,0,0,0.15,1512,678,0,0,821,13,30000,0,30000
'Simulation 486',3,3,0,0,0.15,1524,645,0,0,858,21,30000,0,30000
'Simulation 487',3,3,0,0,0.15,1492,617,0,0,861,14,30000,0,30000
'Simulation 488',3,3,0,0,0.15,1430,693,0,0,727,10,30000,0,30000
'Simulation 489',3,3,0,0,0.15,1545,711,0,0,823,11,30000,0,30000
'Simulation 490',3,3,0,0,0.15,1486,744,0,0,722,20,30000,0,30000
'Simulation 491',3,3,0,0,0.15,1495,631,0,0,852,12,30000,0,30000
'Simulation 492',3,3,0,0,0.15,1452,737,0,0,695,20,30000,0,30000
'Simulation 493',3,3,0,0,0.15,1497,643,0,0,848,6,30000,0,30000
'Simulation 494',3,3,0,0,0.15,1589,575,0,0,994,20,30000,0,30000
'Simulation 495',3,3,0,0,0.15,1511,730,0,0,765,16,30000,0,30000
'Simulation 496',3,3,0,0,0.15,1460,696,0,0,752,12,30000,0,30000
'Simulation 497',3,3,0,0,0.15,1464,740,0,0,712,12,30000,0,30000
'Simulation 498',3,3,0,0,0.15,1485,733,0,0,740,12,30000,0,30000
'Simulation 499',3,3,0,0,0.15,1463,730,0,0,718,15,30000,0,30000
'Simulation 500',3,3,0,0,0.15,1488,676,0,0,803,9,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.15,1497.75,685.75,0.0,0.0,798.0,14.0,30000.0,0.0,30000.0
'Simulation 501',3,3,0,0,0.2,2012,475,0,0,1512,25,30000,0,30000
'Simulation 502',3,3,0,0,0.2,2021,426,0,0,1578,17,30000,0,30000
'Simulation 503',3,3,0,0,0.2,2036,456,0,0,1554,26,30000,0,30000
'Simulation 504',3,3,0,0,0.2,2022,509,0,0,1495,18,30000,0,30000
'Simulation 505',3,3,0,0,0.2,1894,543,0,0,1328,23,30000,0,30000
'Simulation 506',3,3,0,0,0.2,2032,427,0,0,1580,25,30000,0,30000
'Simulation 507',3,3,0,0,0.2,1954,490,0,0,1445,19,30000,0,30000
'Simulation 508',3,3,0,0,0.2,1965,513,0,0,1430,22,30000,0,30000
'Simulation 509',3,3,0,0,0.2,1959,504,0,0,1427,28,30000,0,30000
'Simulation 510',3,3,0,0,0.2,2008,474,0,0,1511,23,30000,0,30000
'Simulation 511',3,3,0,0,0.2,1977,530,0,0,1427,20,30000,0,30000
'Simulation 512',3,3,0,0,0.2,2058,470,0,0,1561,27,30000,0,30000
'Simulation 513',3,3,0,0,0.2,1922,464,0,0,1439,19,30000,0,30000
'Simulation 514',3,3,0,0,0.2,1969,509,0,0,1434,26,30000,0,30000
'Simulation 515',3,3,0,0,0.2,2047,468,0,0,1557,22,30000,0,30000
'Simulation 516',3,3,0,0,0.2,2079,500,0,0,1556,23,30000,0,30000
'Simulation 517',3,3,0,0,0.2,2021,450,0,0,1543,28,30000,0,30000
'Simulation 518',3,3,0,0,0.2,1983,456,0,0,1504,23,30000,0,30000
'Simulation 519',3,3,0,0,0.2,2031,455,0,0,1553,23,30000,0,30000
'Simulation 520',3,3,0,0,0.2,1962,482,0,0,1465,15,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.2,1997.6,480.05,0.0,0.0,1494.95,22.6,30000.0,0.0,30000.0
'Simulation 521',3,3,0,0,0.5,5021,140,0,0,4828,53,30000,0,30000
'Simulation 522',3,3,0,0,0.5,5030,135,0,0,4842,53,30000,0,30000
'Simulation 523',3,3,0,0,0.5,4993,141,0,0,4804,48,30000,0,30000
'Simulation 524',3,3,0,0,0.5,4950,125,0,0,4765,60,30000,0,30000
'Simulation 525',3,3,0,0,0.5,4965,138,0,0,4776,51,30000,0,30000
'Simulation 526',3,3,0,0,0.5,5049,126,0,0,4869,54,30000,0,30000
'Simulation 527',3,3,0,0,0.5,4959,125,0,0,4778,56,30000,0,30000
'Simulation 528',3,3,0,0,0.5,5050,122,0,0,4880,48,30000,0,30000
'Simulation 529',3,3,0,0,0.5,4987,125,0,0,4817,45,30000,0,30000
'Simulation 530',3,3,0,0,0.5,4952,144,0,0,4753,55,30000,0,30000
'Simulation 531',3,3,0,0,0.5,4963,127,0,0,4777,59,30000,0,30000
'Simulation 532',3,3,0,0,0.5,4989,136,0,0,4794,59,30000,0,30000
'Simulation 533',3,3,0,0,0.5,5056,126,0,0,4875,55,30000,0,30000
'Simulation 534',3,3,0,0,0.5,5006,114,0,0,4839,53,30000,0,30000
'Simulation 535',3,3,0,0,0.5,5034,122,0,0,4861,51,30000,0,30000
'Simulation 536',3,3,0,0,0.5,4995,152,0,0,4788,55,30000,0,30000
'Simulation 537',3,3,0,0,0.5,5028,136,0,0,4841,51,30000,0,30000
'Simulation 538',3,3,0,0,0.5,5097,124,0,0,4916,57,30000,0,30000
'Simulation 539',3,3,0,0,0.5,5022,124,0,0,4843,55,30000,0,30000
'Simulation 540',3,3,0,0,0.5,5052,142,0,0,4869,41,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.5,5009.9,131.2,0.0,0.0,4825.75,52.95,30000.0,0.0,30000.0
'Simulation 541',3,4,0,0,0.15,1541,1264,0,0,274,3,40000,0,40000
'Simulation 542',3,4,0,0,0.15,1454,1276,0,0,162,16,40000,0,40000
'Simulation 543',3,4,0,0,0.15,1511,1204,0,0,297,10,40000,0,40000
'Simulation 544',3,4,0,0,0.15,1483,1286,0,0,188,9,40000,0,40000
'Simulation 545',3,4,0,0,0.15,1486,1200,0,0,272,14,40000,0,40000
'Simulation 546',3,4,0,0,0.15,1551,1192,0,0,345,14,40000,0,40000
'Simulation 547',3,4,0,0,0.15,1509,1236,0,0,258,15,40000,0,40000
'Simulation 548',3,4,0,0,0.15,1497,1236,0,0,247,14,40000,0,40000
'Simulation 549',3,4,0,0,0.15,1421,1284,0,0,131,6,40000,0,40000
'Simulation 550',3,4,0,0,0.15,1467,1236,0,0,214,17,40000,0,40000
'Simulation 551',3,4,0,0,0.15,1508,1136,0,0,355,17,40000,0,40000
'Simulation 552',3,4,0,0,0.15,1509,1159,0,0,336,14,40000,0,40000
'Simulation 553',3,4,0,0,0.15,1517,1261,0,0,253,3,40000,0,40000
'Simulation 554',3,4,0,0,0.15,1457,1260,0,0,183,14,40000,0,40000
'Simulation 555',3,4,0,0,0.15,1474,1226,0,0,236,12,40000,0,40000
'Simulation 556',3,4,0,0,0.15,1480,1239,0,0,229,12,40000,0,40000
'Simulation 557',3,4,0,0,0.15,1463,1230,0,0,219,14,40000,0,40000
'Simulation 558',3,4,0,0,0.15,1583,1235,0,0,337,11,40000,0,40000
'Simulation 559',3,4,0,0,0.15,1514,1300,0,0,203,11,40000,0,40000
'Simulation 560',3,4,0,0,0.15,1512,1126,0,0,376,10,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.15,1496.85,1229.3,0.0,0.0,255.75,11.8,40000.0,0.0,40000.0
'Simulation 561',3,4,0,0,0.2,2081,872,0,0,1184,25,40000,0,40000
'Simulation 562',3,4,0,0,0.2,1970,855,0,0,1095,20,40000,0,40000
'Simulation 563',3,4,0,0,0.2,2004,840,0,0,1135,29,40000,0,40000
'Simulation 564',3,4,0,0,0.2,2007,805,0,0,1180,22,40000,0,40000
'Simulation 565',3,4,0,0,0.2,1977,901,0,0,1051,25,40000,0,40000
'Simulation 566',3,4,0,0,0.2,1929,867,0,0,1051,11,40000,0,40000
'Simulation 567',3,4,0,0,0.2,2012,878,0,0,1112,22,40000,0,40000
'Simulation 568',3,4,0,0,0.2,1962,969,0,0,979,14,40000,0,40000
'Simulation 569',3,4,0,0,0.2,2046,817,0,0,1213,16,40000,0,40000
'Simulation 570',3,4,0,0,0.2,1997,843,0,0,1135,19,40000,0,40000
'Simulation 571',3,4,0,0,0.2,1911,879,0,0,1010,22,40000,0,40000
'Simulation 572',3,4,0,0,0.2,1933,878,0,0,1024,31,40000,0,40000
'Simulation 573',3,4,0,0,0.2,1988,868,0,0,1103,17,40000,0,40000
'Simulation 574',3,4,0,0,0.2,2041,926,0,0,1091,24,40000,0,40000
'Simulation 575',3,4,0,0,0.2,2055,843,0,0,1188,24,40000,0,40000
'Simulation 576',3,4,0,0,0.2,1920,846,0,0,1059,15,40000,0,40000
'Simulation 577',3,4,0,0,0.2,1969,887,0,0,1064,18,40000,0,40000
'Simulation 578',3,4,0,0,0.2,1951,949,0,0,986,16,40000,0,40000
'Simulation 579',3,4,0,0,0.2,1985,797,0,0,1171,17,40000,0,40000
'Simulation 580',3,4,0,0,0.2,1974,800,0,0,1157,17,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.2,1985.6,866.0,0.0,0.0,1099.4,20.2,40000.0,0.0,40000.0
'Simulation 581',3,4,0,0,0.5,5025,244,0,0,4735,46,40000,0,40000
'Simulation 582',3,4,0,0,0.5,4985,214,0,0,4726,45,40000,0,40000
'Simulation 583',3,4,0,0,0.5,5040,261,0,0,4729,50,40000,0,40000
'Simulation 584',3,4,0,0,0.5,4920,263,0,0,4600,57,40000,0,40000
'Simulation 585',3,4,0,0,0.5,4969,288,0,0,4623,58,40000,0,40000
'Simulation 586',3,4,0,0,0.5,4950,202,0,0,4698,50,40000,0,40000
'Simulation 587',3,4,0,0,0.5,5056,247,0,0,4756,53,40000,0,40000
'Simulation 588',3,4,0,0,0.5,5019,268,0,0,4700,51,40000,0,40000
'Simulation 589',3,4,0,0,0.5,5056,276,0,0,4727,53,40000,0,40000
'Simulation 590',3,4,0,0,0.5,5046,246,0,0,4752,48,40000,0,40000
'Simulation 591',3,4,0,0,0.5,5101,227,0,0,4816,58,40000,0,40000
'Simulation 592',3,4,0,0,0.5,4901,299,0,0,4553,49,40000,0,40000
'Simulation 593',3,4,0,0,0.5,5053,209,0,0,4785,59,40000,0,40000
'Simulation 594',3,4,0,0,0.5,5102,212,0,0,4837,53,40000,0,40000
'Simulation 595',3,4,0,0,0.5,4993,253,0,0,4686,54,40000,0,40000
'Simulation 596',3,4,0,0,0.5,4940,285,0,0,4606,49,40000,0,40000
'Simulation 597',3,4,0,0,0.5,5006,264,0,0,4682,60,40000,0,40000
'Simulation 598',3,4,0,0,0.5,4944,177,0,0,4723,44,40000,0,40000
'Simulation 599',3,4,0,0,0.5,5005,272,0,0,4671,62,40000,0,40000
'Simulation 600',3,4,0,0,0.5,5079,223,0,0,4803,53,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.5,5009.5,246.5,0.0,0.0,4710.4,52.6,40000.0,0.0,40000.0
'Simulation 601',3,5,0,0,0.15,1553,1540,0,0,8,5,50000,0,50000
'Simulation 602',3,5,0,0,0.15,1507,1501,0,0,0,6,50000,0,50000
'Simulation 603',3,5,0,0,0.15,1527,1510,0,0,14,3,50000,0,50000
'Simulation 604',3,5,0,0,0.15,1551,1515,0,0,32,4,50000,0,50000
'Simulation 605',3,5,0,0,0.15,1535,1529,0,0,1,5,50000,0,50000
'Simulation 606',3,5,0,0,0.15,1466,1456,0,0,8,2,50000,0,50000
'Simulation 607',3,5,0,0,0.15,1454,1447,0,0,3,4,50000,0,50000
'Simulation 608',3,5,0,0,0.15,1572,1550,0,0,16,6,50000,0,50000
'Simulation 609',3,5,0,0,0.15,1521,1509,0,0,1,11,50000,0,50000
